gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
EED,5.90124988396,0.622704519698412,8.22412102017841,9.674308223022675e-09,7,18,1.2256043947826794e-06
MS4A6A,7.861926692559999,2.0547752992222215,8.221010786270277,9.74474257902412e-09,7,18,1.2256043947826794e-06
IFNGR2,9.653126494959999,0.6626396964841259,8.161847610295334,1.118933543438486e-08,7,18,1.3927838766470391e-06
MS4A4A,5.60254729196,2.0390721079920633,8.148498634528496,1.15445629934734e-08,7,18,1.4223372814612022e-06
PTPRE,7.4929037468800015,1.1392456979841281,8.136145303106694,1.1883583831934668e-08,7,18,1.4493170826947391e-06
LCP2,6.726255397119998,0.6791228905079363,8.095109609185025,1.3084749487360568e-08,7,18,1.5798526531039148e-06
SH2B3,9.890581640279999,0.9597662396904774,8.054272262129247,1.4403795771586722e-08,7,18,1.7135524956140342e-06
PRKG1,5.991799577679999,-0.47231690868253917,-8.052150822359893,1.447592799011359e-08,7,18,1.7135524956140342e-06
P2RY13,5.804269959639999,1.560846713198413,8.028112543478521,1.5319577047953243e-08,7,18,1.7777637238348043e-06
RAC2,8.3402888426,1.4320087315079366,8.027912035137106,1.532682189884268e-08,7,18,1.7777637238348043e-06
TWF2,7.61699560072,0.6086264509841284,8.020415228186703,1.5600231862845505e-08,7,18,1.7777637238348043e-06
KRT17,5.926838719279998,1.716180893261905,8.018044235169318,1.5687737644607882e-08,7,18,1.7777637238348043e-06
CCL5,6.14640512292,1.2817473360238107,8.016242404756664,1.57545733352927e-08,7,18,1.7777637238348043e-06
CORO1C,9.02773579848,1.0060673679841265,7.988961840783405,1.6802874092054073e-08,7,18,1.8784990906246379e-06
PLK2,7.746584818200001,1.6957594304761896,7.97448918459983,1.7387730279211348e-08,7,18,1.9260500494605306e-06
SOX4,7.48995855928,1.2454780672698424,7.943347122575305,1.8717914547090542e-08,7,18,2.054546365832465e-06
SNORA25,5.718103042719998,0.8588307664603176,7.934285577458419,1.912419907879197e-08,7,18,2.080230447543552e-06
TSTA3,8.027092710960002,0.7788845262460296,7.928530828674705,1.938689462888639e-08,7,18,2.0870873155753282e-06
TYROBP,7.778704298200001,2.191158086031744,7.925365628624265,1.953295234884977e-08,7,18,2.0870873155753282e-06
S100A4,10.583022202520004,1.697532486579366,7.915477770203579,1.999652111910311e-08,7,18,2.117877157825008e-06
FPR3,5.8958395475200005,1.3143208105873017,7.911773895212592,2.0173053539008236e-08,7,18,2.117995203739004e-06
LYZ,8.2452562992,2.7900798247222234,7.899597729162987,2.0764708232932883e-08,7,18,2.161319717279583e-06
GLA,9.027342164039998,0.5090429820873048,7.884965222366763,2.1499272889576888e-08,7,18,2.218651460416678e-06
TNFRSF1B,6.71050019368,1.2740517500476187,7.878249113941493,2.1845278159955215e-08,7,18,2.2352532924008414e-06
EZH2,4.77016952596,0.860692492119048,7.839776366992057,2.3940141883552137e-08,7,18,2.4290191016975504e-06
PLPP2,5.457236071680001,0.9691837161190469,7.818930843980994,2.5159946057180035e-08,7,18,2.531509905786598e-06
TIGAR,7.114217259720001,1.1159189063412684,7.8071158659157724,2.587936350476871e-08,7,18,2.5776529201566403e-06
CST7,7.111513867399999,0.9181735192857143,7.804434786054045,2.6045523957189837e-08,7,18,2.5776529201566403e-06
RHOC,10.44855486468,1.1303187792142868,7.799588655108274,2.6348638093097497e-08,7,18,2.5864508645208065e-06
GPR65,6.102428968679999,1.2374057720714289,7.7871403160815875,2.7143900239224557e-08,7,18,2.6073211728229867e-06
HCK,6.889697910800001,1.7756372256746031,7.782029100404892,2.747750097231457e-08,7,18,2.6073211728229867e-06
ITIH3,6.410113883280001,1.4371186418730169,7.781850483793084,2.74892345284065e-08,7,18,2.6073211728229867e-06
THBD,7.65704254064,1.3590787715317445,7.7797128215189115,2.7630058641205574e-08,7,18,2.6073211728229867e-06
TLR8,5.402082747040001,0.7785064023253963,7.779547608144387,2.7640973175529427e-08,7,18,2.6073211728229867e-06
LILRB2,4.816489432759999,1.015637468984127,7.765851989425101,2.8561258522443317e-08,7,18,2.6602539500158376e-06
STK17A,5.813005656639999,0.6975185399841273,7.764660520972283,2.8642787270337823e-08,7,18,2.6602539500158376e-06
ZAP70,5.2540097382,0.5011110338492051,7.756363014873041,2.921720166088006e-08,7,18,2.6928892584234033e-06
SDF2L1,8.794885189879999,0.7448696751666688,7.749693109322819,2.968747487716464e-08,7,18,2.7155043308097414e-06
PLVAP,7.032285939280002,1.2173433847301594,7.727925596294881,3.127679137878516e-08,7,18,2.8330249862844964e-06
UTP11,8.51565188108,0.5674343431428568,7.7257339807212775,3.144155608432355e-08,7,18,2.8330249862844964e-06
PRSS23,10.0371974144,1.404468265714284,7.690552334862439,3.421141170313453e-08,7,18,3.0597672955825655e-06
CRIP1,7.930039121799999,1.616149359801586,7.671227416448114,3.583780288234698e-08,7,18,3.1637941042547023e-06
NAGK,9.61854082676,0.6460535515238099,7.670522424348433,3.589860794127002e-08,7,18,3.1637941042547023e-06
IFI30,10.42030895516,1.2650683202142865,7.665746300137464,3.631333244484133e-08,7,18,3.1771534488334363e-06
PLEKHO2,8.87812947604,0.6678475162142856,7.650204093156156,3.769712748569838e-08,7,18,3.274497246491527e-06
CXCL1,6.26933552716,1.9334428676349216,7.6293796918889125,3.963617134654114e-08,7,18,3.4183366631295555e-06
RBM28,7.542616097440001,0.6211918944285717,7.614134788546773,4.112009049803077e-08,7,18,3.5211629267604508e-06
NDUFA4L2,5.9795890818399995,0.6985624059761912,7.602519240066896,4.228876298652142e-08,7,18,3.595736086614504e-06
LPXN,7.900176688799999,0.7972875488888889,7.590312162521449,4.355357700634626e-08,7,18,3.677383837584788e-06
SFT2D2,7.56124437156,0.6760270087460327,7.582574537086838,4.437525476337154e-08,7,18,3.7207418473121394e-06
SLC52A2,7.45874872576,0.6165454469603162,7.556842488100522,4.722355047316483e-08,7,18,3.9322561959516695e-06
EPB41L2,7.4736179610399995,0.9656843144285725,7.543739181146935,4.874508352257017e-08,7,18,4.031151633229536e-06
EDA,5.5827370616400005,-0.3633560967222236,-7.5254281155723906,5.0955676767397165e-08,7,18,4.1852982400649885e-06
TNFRSF10B,7.275242898120001,0.6799146444761908,7.495122503671493,5.4841897069525536e-08,7,18,4.4623657099363185e-06
PRELP,7.941044821759999,1.0677447513253977,7.490772442817216,5.542407038125041e-08,7,18,4.4623657099363185e-06
NOP2,8.10182080284,0.5802351821666667,7.490671119913016,5.5437705523475876e-08,7,18,4.4623657099363185e-06
GZMK,6.357805086440001,1.5946390549444445,7.487601484947229,5.585241854844887e-08,7,18,4.465974182476633e-06
ARHGEF26,6.449177694439999,-1.0899832125158726,-7.467562731528572,5.863870641229415e-08,7,18,4.641123387961961e-06
ADAP2,6.704707525039998,0.8396906263333328,7.46485323664756,5.902619718446388e-08,7,18,4.641123387961961e-06
CD53,8.86425583588,1.7409901358809545,7.463671339688389,5.919604122462663e-08,7,18,4.641123387961961e-06
PRR5L,5.21168301488,0.7489678904444457,7.446595587919696,6.170637346538781e-08,7,18,4.792443990140648e-06
CDKN2B,4.3902455366,0.4653625491666675,7.44517581536907,6.191993228937726e-08,7,18,4.792443990140648e-06
GNA15,5.176721574440002,0.8228552757777781,7.440001221468361,6.270469306174263e-08,7,18,4.822270471512615e-06
C10orf2,6.386890260679999,0.6209554744523791,7.421305001732748,6.562575735388166e-08,7,18,5.014970849941564e-06
ISG20,7.172588328680002,1.1521229917142843,7.416427549709646,6.641041350799884e-08,7,18,5.043014671041371e-06
MLLT11,7.997642445879999,1.1306219463968228,7.405692828276287,6.817127988422957e-08,7,18,5.144375208263674e-06
VEGFC,8.164517206920001,1.470304114198414,7.382326761682969,7.217085476189665e-08,7,18,5.412365840963603e-06
SERPINH1,9.04984567768,0.9488222873492056,7.375807486502052,7.332895335610063e-08,7,18,5.442040422340887e-06
RASSF2,7.018181392680001,1.1258985847698417,7.374557480847824,7.355316623354689e-08,7,18,5.442040422340887e-06
C1QA,6.95237960524,2.4692019816111115,7.372527805318515,7.391872032995739e-08,7,18,5.442040422340887e-06
IGFLR1,6.975807489840001,0.5903150238333348,7.326004164057763,8.282626577194141e-08,7,18,6.060874745032851e-06
PTGER2,6.8015680315200004,1.3430396425317452,7.3177121273668515,8.452546924426714e-08,7,18,6.140183287041459e-06
WWP1,8.77437685732,-0.8158003839761907,-7.315234266126216,8.504010708445669e-08,7,18,6.140183287041459e-06
LY96,6.972152212639998,1.3423805106190478,7.31149937710334,8.582187414488665e-08,7,18,6.140183287041459e-06
PILRA,5.916096803480001,0.6644788909999999,7.30964301761342,8.621316298388582e-08,7,18,6.140183287041459e-06
C1QB,6.2990350817600005,2.1234091098571417,7.308510349050204,8.645280427340137e-08,7,18,6.140183287041459e-06
SCARA3,5.85526879828,0.9075486716349204,7.304162009274545,8.737912619901615e-08,7,18,6.169681694309479e-06
FKBP5,8.57868241244,-1.7032552400952365,-7.296241012290947,8.909265044061499e-08,7,18,6.254096868720845e-06
C15orf39,6.556843233519999,0.5455607258650792,7.2845351655026835,9.168796829253206e-08,7,18,6.399078203260302e-06
GM2A,7.5113642375200005,0.37369540542857216,7.27480252017894,9.390449407293706e-08,7,18,6.514110249950543e-06
HLX,7.723621591719999,1.3928561359047604,7.272593222101896,9.441521399216043e-08,7,18,6.514110249950543e-06
LAPTM5,8.956795117160002,1.5546206793412711,7.269078459661937,9.523356593911726e-08,7,18,6.533239063346034e-06
STAB1,7.256861748440001,0.6646792345079362,7.25846942189202,9.774787749624574e-08,7,18,6.667841089772153e-06
PPP1CA,9.485937462679999,0.9610425542142842,7.242438765217874,1.0167629396902372e-07,7,18,6.8648164405901425e-06
LGR4,8.77447525608,-0.5351439784841254,-7.240767633897156,1.0209498296501682e-07,7,18,6.8648164405901425e-06
ARL4C,6.76048410508,1.6958358151666673,7.239788386794163,1.0234114289433705e-07,7,18,6.8648164405901425e-06
C8orf4,9.17183376428,1.3424867720317444,7.219307869615892,1.0763061337407223e-07,7,18,7.179734949605239e-06
ARNTL2,4.83446701332,0.4721178709841283,7.216649247096867,1.083374182132007e-07,7,18,7.187175755528491e-06
CTSK,8.79893553604,0.9955913545079369,7.204882774151265,1.1152289798550262e-07,7,18,7.34759586030089e-06
ERBIN,9.497923084359998,-0.7567193538730148,-7.203249211198091,1.1197263858666257e-07,7,18,7.34759586030089e-06
SLC27A3,8.73892822316,0.9018793712063484,7.196159996062357,1.1394593275245314e-07,7,18,7.436665902989834e-06
CSK,9.01433466912,0.5788738115396814,7.1611865857894506,1.2421295352386975e-07,7,18,8.02661012497619e-06
DYRK2,5.96174629808,0.8594837804444451,7.160854846209783,1.243147335904048e-07,7,18,8.02661012497619e-06
ATG101,8.823889018920001,1.0128661130079362,7.154285763266504,1.2634779153789842e-07,7,18,8.114485292705243e-06
SEPT8,8.78997662024,0.4949312435158735,7.151197221110605,1.273153518112026e-07,7,18,8.133362739515664e-06
PRKAR2B,11.19920686184,-1.1392838684285707,-7.144379868465984,1.2947789604448107e-07,7,18,8.227979562321391e-06
VSIG4,7.342090014719999,1.6963357345158752,7.139255969507002,1.3112789317155434e-07,7,18,8.289205142164122e-06
APPBP2,9.27432750396,-0.5944078132380959,-7.11918220159153,1.378013788731452e-07,7,18,8.665697127678933e-06
FAM89B,8.884744016079999,0.5781386861984164,7.116783861023083,1.3862154038168772e-07,7,18,8.672106106572526e-06
SLC19A2,7.163728115600001,-0.993708595674601,-7.106300202178973,1.4226550160629745e-07,7,18,8.854194156672348e-06
ASGR1,4.95973520156,0.5690274125158741,7.104001473715689,1.4307747871556112e-07,7,18,8.859063989803513e-06
INPP5D,6.556400395399999,0.5453155843650785,7.100207139550723,1.4442810058958718e-07,7,18,8.897065747544263e-06
RBP1,7.79532605344,0.8255450833174613,7.0979056882566685,1.4525364774836605e-07,7,18,8.902500217836405e-06
ANXA6,9.0910346444,0.7608361563888906,7.08855621088148,1.4865716359689325e-07,7,18,9.035220557901687e-06
VAT1,10.107399050119998,0.4487021962619071,7.087854790245213,1.4891576039609374e-07,7,18,9.035220557901687e-06
RARRES1,5.2011794896,1.526167764047619,7.073513519993776,1.5430480467162543e-07,7,18,9.315381058026026e-06
CASP4,7.620426763519999,0.6963188762619055,7.062211014335933,1.5869182110371253e-07,7,18,9.532562427891667e-06
FBN1,6.98052817588,0.9876650331031742,7.043885878368874,1.6607669397180718e-07,7,18,9.926782193146533e-06
PTPN6,8.224415892679998,0.8861531593730154,7.035498241063722,1.695728322368652e-07,7,18,1.004030939823833e-05
TMEM38B,7.8779856310000005,-0.8406006678571432,-7.035340842418467,1.6963915166809834e-07,7,18,1.004030939823833e-05
MMP2,7.881721644160001,1.3781844585079375,7.027212390017206,1.7310024188792675e-07,7,18,1.0195182051486963e-05
STAT4,6.77398136952,1.0981342913412702,7.017089606181261,1.77511382577728e-07,7,18,1.0404235112832465e-05
HNRNPAB,10.84623472,0.5115867341269844,7.008908653826902,1.8115997270224796e-07,7,18,1.056485385079582e-05
CXCL6,5.61113629448,2.7662730531031734,7.007044965305333,1.820017890479982e-07,7,18,1.056485385079582e-05
CYTH2,8.732850744759999,0.5364756318809505,6.997147343115499,1.8653977426524826e-07,7,18,1.0739147235904722e-05
GUCY1A3,8.18822683924,1.1822052425238114,6.995007743236963,1.875358316371084e-07,7,18,1.0739147235904722e-05
TSC22D3,12.058461222799998,-1.1349871189682545,-6.994714666144145,1.8767269063905055e-07,7,18,1.0739147235904722e-05
ADGRE1,6.026503617280001,0.7322237299682559,6.983166932766805,1.931469894967002e-07,7,18,1.100026769426018e-05
KCNJ2,7.586801898160001,1.0256620023571443,6.96904202050714,2.000649343857568e-07,7,18,1.1340770036495903e-05
PXDN,8.641443705719999,1.2131914055476205,6.959095839658489,2.0508733924970505e-07,7,18,1.1571142682714668e-05
RGS4,6.3409501385999985,1.3995788803174616,6.954586204089408,2.0740667482951203e-07,7,18,1.164757298554199e-05
COL1A2,8.158658092559998,2.6568713791825402,6.942106059198735,2.139656389169867e-07,7,18,1.1960282982794895e-05
MICAL1,6.352340593999998,1.0029478488095238,6.938860442832713,2.1570575520611382e-07,7,18,1.2001987503956766e-05
PAK1IP1,5.9959013521200015,0.7496072040000001,6.933318038574772,2.1871069044239238e-07,7,18,1.2113361818355256e-05
TES,7.44135995264,0.8799909596269844,6.927861502429682,2.2171074795791366e-07,7,18,1.2192567319650506e-05
PRKCDBP,8.0155347924,1.1481229887301607,6.9270501383572185,2.221604116550531e-07,7,18,1.2192567319650506e-05
CCND2,6.23581827664,0.8246078631984117,6.9228717711750765,2.2449085087308417e-07,7,18,1.2264717345889674e-05
SOWAHC,7.994503524959998,-1.2173685404206358,-6.9155004791831285,2.286630225933879e-07,7,18,1.24363843909575e-05
CASP3,7.51218094056,0.5831229021984106,6.899593319135865,2.3793782365053707e-07,7,18,1.2882786021329977e-05
RNASEH2A,7.042916747599998,0.44393922496031646,6.871703404259683,2.55134815630701e-07,7,18,1.3752222160379838e-05
COLGALT1,7.685315105679998,0.3881352474682531,6.869331945191833,2.5665425576378945e-07,7,18,1.3772637707075529e-05
TNFAIP8,7.850235125599999,1.341441910674602,6.856836535854014,2.6481390919324495e-07,7,18,1.4147624511501061e-05
CYP27B1,8.79317631192,-2.3914483314365063,-6.852413127055447,2.677653693686407e-07,7,18,1.4242286650911753e-05
ESM1,8.68685819164,-1.9506376332301594,-6.846843278483971,2.7152949025273737e-07,7,18,1.4379153795226102e-05
EHBP1L1,6.012661798479999,0.4610502564761898,6.843120937331739,2.740750640044913e-07,7,18,1.4450577828778288e-05
TWIST1,5.36625957532,0.9534859864603176,6.8384154592370345,2.773277887634977e-07,7,18,1.4558503137089004e-05
CCL2,7.41078383204,2.1750081924047615,6.83379119815968,2.805626816797649e-07,7,18,1.4664561985287798e-05
VASH1,7.608242364520001,0.5605307619761897,6.8261219554441634,2.860126476432596e-07,7,18,1.4884985808813433e-05
TMC6,6.339195205359999,0.4282800887857139,6.8138687918030145,2.949447806803126e-07,7,18,1.5283962583408133e-05
PUS1,6.073729279720001,0.4991222720158728,6.809524031065685,2.9817975204413983e-07,7,18,1.5382078416774745e-05
ZPR1,7.3374494608799985,0.6470621317142866,6.80791603692706,2.993861543765169e-07,7,18,1.5382078416774745e-05
C3AR1,7.464632378639999,1.3109311637936507,6.804484193185151,3.019775567291784e-07,7,18,1.544947889808517e-05
LYPD1,6.06490436856,1.4874795595396826,6.7943262207869495,3.097825578993742e-07,7,18,1.5781918160662632e-05
ENY2,8.9989889268,-0.4311409854365067,-6.786688877873167,3.1578584712409596e-07,7,18,1.6020161000740903e-05
SUSD5,3.9231008431200003,0.5402195520158726,6.767053255134271,3.31770007531465e-07,7,18,1.676063209596196e-05
RCN3,6.505042775840001,0.5644138143095239,6.763825323054513,3.344754522434443e-07,7,18,1.681274950320712e-05
LHFPL2,7.325219233239998,0.6265673935158729,6.7623681530434885,3.3570410619663884e-07,7,18,1.681274950320712e-05
COL1A1,5.44666216992,1.7567782705476187,6.76086178051696,3.369790773377607e-07,7,18,1.681274950320712e-05
