gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
ZNF396,2.5001996478447457,-3.223895441378911,-4.376482501118071,0.00015425240644540466,18,9,0.07157872576908396
RNA28S5,15.825885611114698,3.1888167652472568,4.368235164167769,0.00015773479151794865,18,9,0.0718876312343051
SRGAP2C,3.532276236018294,-4.9678105941479425,-4.348825398674521,0.00016624092195765956,18,9,0.07307991696323035
IRAIN,6.18739515420635,2.7377367548250477,4.3454674117843,0.00016775796566882983,18,9,0.07307991696323035
GPC6-AS2,1.1084300480288674,-2.450067733310126,-4.342869321099632,0.000168941113581639,18,9,0.07307991696323035
AKR1C2,3.0521352744421115,-3.645623071589787,-4.329048035828934,0.00017537553965103446,18,9,0.07440863316581776
SNHG18,1.7539450368312826,-2.5270305724727313,-4.32102022681811,0.00017922366368350036,18,9,0.07440863316581776
SNORA72,7.616197186852505,4.267662582549081,4.3178644825963,0.00018075915901107678,18,9,0.07440863316581776
ZBTB16,7.213121055554266,-4.471203419300826,-4.308592027948393,0.00018534664097743988,18,9,0.07442509259571854
GLB1,3.6507227774900475,-3.9296341651593765,-4.29297413919124,0.00019333545124518054,18,9,0.07442509259571854
RMRP,15.358620425962668,3.175096848539212,4.292397286629054,0.00019363695829629858,18,9,0.07442509259571854
CCBL1,3.8622899518486395,-4.019864604439808,-4.2915170216007,0.00019409794891221208,18,9,0.07442509259571854
SCARNA10,9.262271689381894,4.681789063833697,4.289080302473727,0.00019537971961104702,18,9,0.07442509259571854
NSUN5P2,3.142338338964999,-4.110730108658316,-4.279092979300034,0.0002007213881362472,18,9,0.07507110372522059
ZNF790-AS1,2.951939781151615,-3.398454921432585,-4.274988211486322,0.00020295847335789598,18,9,0.07507110372522059
SRCIN1,5.5069412796468065,3.829362955818561,4.265688292503084,0.00020811856153411082,18,9,0.0758800275353368
USE1,3.3918781982480573,-4.081427813393315,-4.258681148067098,0.0002120920280254466,18,9,0.07623961604599223
SNORA54,7.100483798418801,4.79747331775274,4.2468913844904,0.00021894752898846503,18,9,0.07635444477398104
F3,3.8645020879389658,-3.6896946911576265,-4.24330569535233,0.00022107565951951663,18,9,0.07635444477398104
ATF1,2.2613514161251302,-3.4518712717879474,-4.242784643960531,0.00022138660423456612,18,9,0.07635444477398104
SRPX,2.569897470633771,-3.7399969975903034,-4.233793779578467,0.00022682064004295004,18,9,0.07685349485784272
LINC00443,1.653574984964938,-2.7445085833922405,-4.225639841955373,0.00023186274234080688,18,9,0.07685349485784272
HECTD4,9.248200756973661,-2.180674725358074,-4.2139761669998395,0.00023926825811558858,18,9,0.07685349485784272
NPHS1,7.8815362814667855,-4.416273789159481,-4.213162847201,0.0002397932839049578,18,9,0.07685349485784272
SNORA25,5.886524173423725,3.48296539792322,4.21312201047862,0.00023981967540207693,18,9,0.07685349485784272
SCARNA4,6.968242284914972,4.11917166968226,4.209535518654218,0.00024214874301917638,18,9,0.07685349485784272
ZNF3,4.399328748462725,-4.263780553187966,-4.206842250294617,0.00024391243176417445,18,9,0.07685349485784272
ACSM1,3.4530383028544835,-4.306312024501573,-4.186675753080937,0.00025752796563236076,18,9,0.08015400901059892
SUGP2,7.486432910588688,-2.224924091019762,-4.150647505995759,0.0002837460982572861,18,9,0.08622181249811549
FCGR1A,0.8756010761169954,-1.9275488942432875,-4.15060312785611,0.00028377996433828464,18,9,0.08622181249811549
RNU5E-1,7.513414810974218,4.105306649062534,4.136610281378627,0.0002946596040333019,18,9,0.08666357529466569
LOC102724958,1.0606203927639097,-2.311898919809584,-4.129850287408022,0.00030006201739131373,18,9,0.08666357529466569
SYNE2,10.925376890889247,-2.3841487247505615,-4.129032574377888,0.0003007221012578272,18,9,0.08666357529466569
PARD3B,8.660641792084531,-3.3423562625548353,-4.12341085546405,0.00030529906470776414,18,9,0.08666357529466569
TXNDC2,3.700283007431528,-4.5640204534215165,-4.117230193571633,0.0003104104107103972,18,9,0.08666357529466569
ARG2,2.6056345781235524,-3.3469918147651416,-4.115749655469979,0.00031164727615154886,18,9,0.08666357529466569
SULT1C2,4.552847170561062,-3.439174652283311,-4.1148590001211955,0.0003123936839752196,18,9,0.08666357529466569
TYW1,5.097872816927871,-4.347193411846655,-4.10981536479377,0.0003166538445745062,18,9,0.08666357529466569
ATP2B4,8.527041436731384,-2.09250945252358,-4.10660904560617,0.0003193918267242762,18,9,0.08666357529466569
CYTIP,3.658507198917703,-4.409940374234303,-4.104989366158638,0.0003207837850361085,18,9,0.08666357529466569
EBP,2.64841549085946,-3.281300180155569,-4.102902586676133,0.00032258599063526524,18,9,0.08666357529466569
RNU5B-1,8.454770220985646,4.3692405847553175,4.089360197180825,0.00033452658644869725,18,9,0.08801203945780232
SYTL4,4.320499840461117,-4.60759223628626,-4.0880729481289775,0.00033568399907297515,18,9,0.08801203945780232
MTRNR2L1,5.520428023524249,2.5715905053993353,4.085564504514593,0.0003379507823393397,18,9,0.08801203945780232
LOC100506302,1.3414578175496392,-2.2765730565872917,-4.080911209743839,0.0003421958012145371,18,9,0.08821738624845873
EVC,8.746221303187601,-2.02986740603194,-4.060946555881488,0.00036101293333356226,18,9,0.09140605545517837
ATP1A1-AS1,4.249096519005151,-3.992444701850983,-4.055634900906826,0.00036618862631150633,18,9,0.09140605545517837
HAO2,3.3071088909945425,-4.294189229641653,-4.053647224709597,0.0003681441558357715,18,9,0.09140605545517837
LOC100131532,1.9320376922190605,-3.1733908780803075,-4.052891337060213,0.00036889051453190864,18,9,0.09140605545517837
NUP62CL,1.9866897032243134,-3.052758070766605,-4.0296710044201145,0.0003925582707206873,18,9,0.09573159844985131
MIR6070,0.5275521134790867,-1.58265634043726,-4.021484340205388,0.0004012540754560099,18,9,0.09573159844985131
CASP1,3.801739010070357,-3.8011301575380783,-4.0207656709147495,0.000402026429332566,18,9,0.09573159844985131
PODXL,8.898943999283764,-3.849050110805008,-4.0127273334346185,0.00041076554774269815,18,9,0.09573159844985131
SNORD38B,4.791967593923705,3.6347668097137,4.010758066716057,0.0004129348396605957,18,9,0.09573159844985131
SCARNA27,5.381286396901875,3.123657500366394,4.010310546179618,0.00041342938592157,18,9,0.09573159844985131
IP6K3,3.575425549588831,-4.048222959364714,-4.00870543285483,0.0004152079631403647,18,9,0.09573159844985131
SNORD50B,4.119375226668199,3.2420001828653042,4.007674021690412,0.0004163548087114449,18,9,0.09573159844985131
TIMD4,2.6862310315740214,-3.6450232323136422,-3.999015521470814,0.0004261060433537514,18,9,0.0970989146292361
ADAMTS9-AS2,3.761239179657281,-3.9804223596959614,-3.994160599964275,0.00043167160041936945,18,9,0.09749666005224024
SNORA32,5.288406035082473,3.5671285025026767,3.9863055343297686,0.0004408282100796766,18,9,0.09869138226011848
TMEM42,1.8636133589130535,-2.694580587825167,-3.9740713072019873,0.00045547124232490373,18,9,0.10058515052580742
MIR6508,0.6000371245332273,-1.8001113735996819,-3.972677595469938,0.000457169401339772,18,9,0.10058515052580742
FAM89A,2.8445701466739735,-3.7624306069581523,-3.966124457817591,0.0004652378163215939,18,9,0.10148546622358734
FAM87B,1.774403353164981,-2.8443261989175417,-3.958420128943376,0.0004749027149413955,18,9,0.10218166370511765
TARID,4.923642642397031,-3.991823056266208,-3.957211490594456,0.0004764367205120681,18,9,0.10218166370511765
SF3B5,1.8028765774815345,-2.5476353857604166,-3.9499472545250054,0.00048575959300321435,18,9,0.10331296943856698
ANG,0.49687877960104176,-1.4906363388031254,-3.9398365512227858,0.0004990345446771173,18,9,0.10512531209629355
ADIRF,2.734894873253524,-3.912006804449626,-3.9372264822119334,0.0005025189278170917,18,9,0.10512531209629355
EHMT2,7.442113208463599,4.1753645474646035,3.930257663485081,0.0005119396263385289,18,9,0.10600283224416332
PRRC2B,9.47354201952041,-1.9019647855976238,-3.9280059939698617,0.0005150204215295138,18,9,0.10600283224416332
LOC389765,2.544109937899298,-3.1968736454771824,-3.9218009749191856,0.0005236048075617231,18,9,0.10690753518872238
DOCK5,8.779843626804857,-2.1809768639148945,-3.9139616290489627,0.0005346512766168575,18,9,0.10823572459872954
ASTE1,1.9552393234687373,-2.8762630172640384,-3.909164924838991,0.0005415228082716141,18,9,0.10823572459872954
SEPHS1,4.076601073927413,-3.5572417565358467,-3.9071797449555232,0.0005443919755004147,18,9,0.10823572459872954
LOC101928737,2.211550750676629,-3.2853775241303493,-3.905333693557614,0.0005470734453897073,18,9,0.10823572459872954
PDE4DIP,7.677186288069715,-4.063006051306301,-3.8946845893876754,0.0005627966442325359,18,9,0.10872253936368163
TET2,8.518811243229877,-1.8802398376471468,-3.8916170382273023,0.0005674075001197573,18,9,0.10872253936368163
IGLL3P,1.1866471862339703,-2.6166135540360385,-3.8902429696845524,0.0005694848698674443,18,9,0.10872253936368163
CRYL1,3.3834758404287406,-3.297930550692884,-3.887659533989521,0.0005734108270132592,18,9,0.10872253936368163
SNORD3D,9.31613740333206,3.9731474317039455,3.8870007221384313,0.0005744162412580907,18,9,0.10872253936368163
GSTM4,3.5627170430451183,-3.6834827773201684,-3.8848357973627796,0.0005777323303539112,18,9,0.10872253936368163
SNORA16A,7.344077701209245,3.7042452233300445,3.883781705366532,0.0005793537087007563,18,9,0.10872253936368163
LOC101929315,0.688081541584245,-1.621060630840458,-3.879827856365368,0.0005854752836900542,18,9,0.10900172721327642
SLC22A5,4.78944493933876,-3.658785270412775,-3.877324920917663,0.0005893832127353713,18,9,0.10900172721327642
DLGAP3,5.152319339574795,3.7529123505514894,3.8734899329849672,0.0005954205982682441,18,9,0.10932607560433184
PDCL,3.9391890862122696,-3.806918809322184,-3.860466254807653,0.0006163797512111339,18,9,0.11092372472560885
PPCDC,3.460734424148757,-3.40104626890815,-3.860340560215509,0.0006165855157670084,18,9,0.11092372472560885
SMIM2-AS1,2.5076131739222425,-3.2536013640038677,-3.8599895724494715,0.0006171604463222497,18,9,0.11092372472560885
DISC1FP1,1.1664081242453124,-2.3698386813829275,-3.8505226924250238,0.0006328672903278647,18,9,0.112282213048402
LINC01594,2.250389775696103,-3.826834952061834,-3.8485659818114843,0.0006361622580840862,18,9,0.112282213048402
MAGI1,8.375986286329894,-2.3778640963895974,-3.847527906011849,0.0006379171260880138,18,9,0.112282213048402
LOC100506730,1.7004465712668957,-2.6327893709186188,-3.8416065445324183,0.0006480182614721693,18,9,0.11327891828282675
SMC1A,9.34473818289293,-2.3563854963010122,-3.83563589026655,0.0006583621100603299,18,9,0.11430420253714108
OR52E4,1.0704974796016717,-2.0261278571985546,-3.8300676419322706,0.0006681544726350211,18,9,0.11508780209867825
CEP250,9.396981636610537,-2.1891623972622423,-3.826637257081096,0.0006742580377940966,18,9,0.11508780209867825
PTMS,11.921481674608826,2.4751019176955094,3.8220677189926224,0.0006824733400175299,18,9,0.11508780209867825
ANKS4B,4.594436875394101,-3.851415234639234,-3.821167868028647,0.0006841026421461515,18,9,0.11508780209867825
MIR4715,0.8316389860833276,-1.9128579673900048,-3.818345590716958,0.0006892375033262196,18,9,0.11508780209867825
PRSS46,1.9485118208737855,-2.945283885538766,-3.816422497731172,0.0006927579842978551,18,9,0.11508780209867825
SCARNA22,7.12115117755436,4.346522935882882,3.8155065498746223,0.0006944409342213169,18,9,0.11508780209867825
LINC00630,2.8909528338588575,-3.621121045075785,-3.804000434544619,0.0007159261182221445,18,9,0.11788300896300369
IL4,0.5038443107421037,-1.511532932226311,-3.800663206419076,0.0007222784773048532,18,9,0.11816661088316965
SLC3A1,3.37519306732738,-3.759011524273392,-3.7847427636472393,0.0007533499814027196,18,9,0.1219781344231861
TRIM21,4.338213686603742,-4.021501677164591,-3.7792232994168846,0.0007644244871227788,18,9,0.1219781344231861
C1orf137,0.5509367978376086,-1.4787447069530841,-3.779165255139414,0.0007645417917993623,18,9,0.1219781344231861
TSL,2.088270243968349,-2.8644519488429885,-3.779090316632588,0.0007646932649365166,18,9,0.1219781344231861
GJA1,3.674149145628514,-3.619871124529552,-3.7764269831490567,0.0007700957597930903,18,9,0.12207691913937421
RNU6-34P,2.8022282821352342,3.1679242810159725,3.7721276738087433,0.0007788956488726248,18,9,0.1224910807472908
TYRO3,7.2687837231395624,-3.7970300620441684,-3.7704736439985163,0.0007823072706609356,18,9,0.1224910807472908
MTSS1,7.05197254538782,-4.449795057598069,-3.765255327596993,0.0007931666840778664,18,9,0.12343414701850797
PGM5P4-AS1,0.6228580898238943,-1.4415338654348377,-3.761615080445508,0.0008008292352249594,18,9,0.12387129540249342
RASGEF1C,5.07916254348492,2.978915258012721,3.75821881118968,0.0008080434555082421,18,9,0.12423424741856237
GSTA1,2.3304529624295616,-3.0194477972762126,-3.747375310653646,0.0008315045825958806,18,9,0.12579021970916288
MED27,2.4246006830395173,-2.8013118196290216,-3.7467602484867344,0.0008328551067212498,18,9,0.12579021970916288
NUMA1,9.640573016143069,-2.556839031085545,-3.7445970874042516,0.000837621920762951,18,9,0.12579021970916288
LARGE,6.509879882076798,-3.8371927151290794,-3.7442748878541336,0.0008383342079470079,18,9,0.12579021970916288
TACC2,8.874498399324592,-1.79948567116862,-3.7422576072909566,0.0008428072866651067,18,9,0.12579021970916288
CMYA5,9.441094143807188,-2.15327512674385,-3.7376392789643536,0.0008531358695624179,18,9,0.1265914747847211
SRCAP,9.646704190659186,-2.2044834160773075,-3.733942587619095,0.0008614922902605273,18,9,0.12709252157242298
FYCO1,7.956933532905958,-2.105183424331848,-3.726445068484929,0.00087868680037001,18,9,0.12782723377821825
SOCS2-AS1,1.9664555609733954,-2.914684805139758,-3.7255786514230915,0.0008806952833919333,18,9,0.12782723377821825
COG7,4.681894064041567,-3.718542262563551,-3.7248546825971953,0.000882376988420125,18,9,0.12782723377821825
RAPGEF3,8.624994666166433,-3.1307472901994835,-3.7219364134595008,0.0008891876846622707,18,9,0.12782723377821825
CEP89,4.935572843418214,-4.118254217641297,-3.719922355586464,0.0008939180344914864,18,9,0.12782723377821825
CASP8,4.320385361672016,-3.7281893274725597,-3.717759054976449,0.0008990262786333146,18,9,0.12782723377821825
PTPRO,7.9395309956383935,-3.323829824438299,-3.716438694007335,0.0009021580689537192,18,9,0.12782723377821825
MIR3920,0.765820711117064,-1.8070430491279854,-3.714598513456681,0.0009065406047275882,18,9,0.12782723377821825
LOC729603,2.089401826760898,-2.669712828242834,-3.7094621461632005,0.0009188835432044119,18,9,0.12786141215371563
LOC100507639,2.3536809061975963,-2.943418351330322,-3.708833026787125,0.0009204065797753861,18,9,0.12786141215371563
LINC00893,4.429409741886655,-3.657529674728475,-3.708253166403566,0.0009218125474603744,18,9,0.12786141215371563
LINC00851,0.8407790858250358,-1.9985995570886108,-3.695756128398646,0.0009526282263534597,18,9,0.13142150050266485
SLC7A8,7.789077156729603,-2.6691626926630523,-3.6933659860425347,0.0009586354035148046,18,9,0.13153920843282174
CASC19,0.9871857025618355,-2.1609358532599874,-3.6906647511309396,0.0009654689515948002,18,9,0.13176844161819512
PITHD1,3.1829160230110127,-2.995796874815415,-3.6857921412569166,0.0009779160044153961,18,9,0.13191848387933108
NAT16,4.628504686564154,3.0693572667248006,3.6805307163106904,0.000991532071707665,18,9,0.13191848387933108
KIRREL,7.927900720833423,-2.686940110838364,-3.6784855608362914,0.0009968745016850687,18,9,0.13191848387933108
EXOSC1,2.409215882652942,-2.888676893350218,-3.6784062114799783,0.0009970823457812145,18,9,0.13191848387933108
SNORA71A,6.793790259911452,2.594219835519116,3.6769330420310413,0.0010009487843455763,18,9,0.13191848387933108
ACSM2B,6.9166524388163415,-3.3572639338759807,-3.672910523080013,0.0010115807999608894,18,9,0.13191848387933108
PDLIM1,4.185643435175403,-3.4309966490923047,-3.67044879871623,0.0010181416819674358,18,9,0.13191848387933108
C15orf41,2.730370843461579,-3.1456281492361136,-3.6702080953981193,0.0010187854166750637,18,9,0.13191848387933108
ZNF35,4.515262257546412,-3.6633648033972506,-3.669243898189174,0.0010213680381697978,18,9,0.13191848387933108
TUBB8,1.0750136546601654,-1.953114022525106,-3.6690500507466393,0.00102188803263374,18,9,0.13191848387933108
ALDOB,5.051256961069796,-3.9182071500569395,-3.6684775488372416,0.0010234252726317513,18,9,0.13191848387933108
RNU6-31P,4.336673075341653,3.4833408997064,3.6619129487462665,0.0010412140085437748,18,9,0.1335370046535388
LOC100270746,1.5956129513317012,-2.4344927201632207,-3.6561299572628,0.001057134209887231,18,9,0.13449353398065203
UQCC1,4.348148023595861,-3.8506325828279664,-3.652075245105993,0.00106843781576951,18,9,0.13449353398065203
MTMR3,8.321527000598648,-1.8923544250123001,-3.650080476381189,0.0010740419190340522,18,9,0.13449353398065203
NKD1,7.852057940740117,-3.498485508889421,-3.6497134520717056,0.0010750761528166139,18,9,0.13449353398065203
TRIM62,3.8362546450732586,-3.3485178667135154,-3.648702330738184,0.0010779304030042334,18,9,0.13449353398065203
SPANXD,0.9894984025033339,-2.239276707931157,-3.647868227941426,0.0010802905127354307,18,9,0.13449353398065203
UNC13B,8.17258642938678,-2.687563619839752,-3.6434349993500406,0.0010929191697669374,18,9,0.1354052575281154
CLIC5,6.731106075063651,-4.51350783991026,-3.6394064515997124,0.0011045197077720512,18,9,0.13584711384451958
SNORD22,8.515517343483866,3.517068244405537,3.638505276027468,0.0011071310900266466,18,9,0.13584711384451958
WLS,4.345245186170072,-3.668398394786634,-3.6365349177034036,0.0011128616670288893,18,9,0.1358969161048388
DCAF8,7.662086941876816,-3.2037252736651674,-3.6319634435802723,0.0011262688266826912,18,9,0.1361676018958932
OR4M1,1.3820633289237796,-2.637057309408758,-3.6314461258265833,0.0011277958825976462,18,9,0.1361676018958932
TYW1B,4.7433049425061915,-4.127428183065195,-3.630146009251075,0.0011316425688757327,18,9,0.1361676018958932
SAAL1,3.008674154834396,-3.3375866289295306,-3.62853745417755,0.0011364195284000176,18,9,0.1361676018958932
LYG2,0.46178099856095545,-1.3853429956828665,-3.625636224352193,0.0011450850725502019,18,9,0.1361906290121026
C1orf204,3.92129678068335,-3.621392101460577,-3.623866759881756,0.0011504017571532417,18,9,0.1361906290121026
GMDS-AS1,3.595250048364327,-3.1826804955986354,-3.621742476321341,0.0011568163194101923,18,9,0.1361906290121026
ZNF195,3.534963697756023,-3.211927021446592,-3.6213660793767937,0.0011579565275302195,18,9,0.1361906290121026
PDZD8,4.81627301662358,-3.508242204782369,-3.6191156435744833,0.0011647965709181314,18,9,0.13636668845400252
SNORD38A,4.9463657260617495,3.0800871507717287,3.616001014834856,0.0011743282049519021,18,9,0.13649638034944814
CALCOCO1,6.643996554936854,-4.198977330689939,-3.6152620633805723,0.001176600723958882,18,9,0.13649638034944814
EWSR1,8.677143637882999,-2.4245243813952744,-3.610801654897129,0.0011904091369063811,18,9,0.1369388495067797
DSG1-AS1,1.0552804888403213,-2.0149962814244895,-3.608583292366278,0.0011973352941457016,18,9,0.1369388495067797
HKR1,4.78339473282378,-3.7569246200233475,-3.608276622977122,0.0011982958560552794,18,9,0.1369388495067797
STARD9,9.690671060276038,-1.9022977438610713,-3.6071354417383166,0.0012018769018697067,18,9,0.1369388495067797
RBM6,8.600209656863868,-3.0425608462634814,-3.6032776573079826,0.0012140599812781908,18,9,0.13767525182627624
CXCR1,1.4790162920764804,-2.592662894232223,-3.6007009129021896,0.0012222643300385178,18,9,0.13767525182627624
MIR6883,0.6428528197219264,-1.9285584591657792,-3.5992199410893364,0.0012270041303703728,18,9,0.13767525182627624
LOC100996263,0.9239165972604921,-1.6978570609654484,-3.598312369318384,0.0012299176168165107,18,9,0.13767525182627624
BICD1,6.743526725881304,-2.964587028351138,-3.595297564825353,0.0012396441403958844,18,9,0.13815806878246184
LIMCH1,9.213306043091722,-1.8939329822066284,-3.5866410924460284,0.001267989891478446,18,9,0.14046296166814806
LACTB2,2.476667888073069,-3.2074093347050825,-3.585632778163322,0.0012713323464204295,18,9,0.14046296166814806
LIPK,0.7856956105228758,-1.6936112305053386,-3.5837407565009176,0.0012776273399687683,18,9,0.14055002142535736
BEND7,3.7389326722910567,-3.657536755613872,-3.581304662344249,0.0012857771899485609,18,9,0.14083950833419387
DUSP1,5.43534627422556,-4.508534540465519,-3.577446240167478,0.0012987889342098448,18,9,0.1409802705199493
LOC388813,1.9303498478060588,-3.184433978964675,-3.576491245759153,0.001302029174371523,18,9,0.1409802705199493
RPL23AP87,0.8955797438079803,-2.008609518426373,-3.576019147459109,0.0013036338783288157,18,9,0.1409802705199493
LINC01249,1.6265686444916108,-2.4276143868354745,-3.5711339749169126,0.001320352322613623,18,9,0.1416098683382379
LOC101927948,1.6438517713399061,-2.590057265652042,-3.5710757594074,0.0013205528040318402,18,9,0.1416098683382379
GLE1,4.866392467725349,-3.973843018278762,-3.568564101373318,0.001329230641056904,18,9,0.14194403523453683
ARHGEF26-AS1,1.7949181053571788,-2.4816758934697036,-3.559844639794399,0.0013597889650048733,18,9,0.14417778763782504
CHD7,9.786078517425132,-1.5660179138308852,-3.5584547488952154,0.0013647226675956765,18,9,0.14417778763782504
LOC339874,3.3521449210220933,-3.091647858262203,-3.5555434726447537,0.001375113285188986,18,9,0.14417778763782504
SNORD1C,0.7761983027947063,-1.8831906847222026,-3.555296257656333,0.0013759991514001651,18,9,0.14417778763782504
VSIG8,3.2755251926619042,-3.6086695412115195,-3.5546286177134143,0.0013783943336583854,18,9,0.14417778763782504
PLA2R1,7.662509553063345,-3.625842244432615,-3.5512661878218976,0.0013905188839472972,18,9,0.144408452869756
ZNF350-AS1,2.475622982476267,-2.8296785006215917,-3.550880573887833,0.0013919159707687478,18,9,0.144408452869756
SPOCK1,5.411476507701167,-4.034449214705956,-3.545637982879706,0.0014110458208911579,18,9,0.14580045117726367
