gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
HERC5,5.1642993431386355,-1.0490637841048072,-3.233407714398641,0.006896795802670919,6,6,0.04864522247396258
NEBL,6.678208193234922,-1.108579766153098,-3.233353088024542,0.006897505685285801,6,6,0.04864522247396258
COXFA4L2,2.1468089671386816,0.8153474763373765,3.232910842832596,0.0069032554740403995,6,6,0.04865648940659954
GSTA2,5.06268459230088,-2.056782157549965,-3.2327275777030193,0.006905639583298283,6,6,0.04865648940659954
ADCY4,6.478866451276688,0.41690207934863466,3.2310869799174005,0.006927019183536035,6,6,0.04877433240925698
CD209,3.4536314070864145,0.9656395393162387,3.230941610983268,0.006928916781675075,6,6,0.04877433240925698
OSGIN1,3.977012552268537,-0.7208499788962053,-3.230033645642838,0.006940780904988901,6,6,0.0488347571424739
PLA2G12B,3.2491690287846624,-1.3400437092686057,-3.2296840494728003,0.006945354426977722,6,6,0.048843852956468745
ACTMAP,4.437055622713867,-0.4575482104569719,-3.2292175841944393,0.00695146158871423,6,6,0.048844693036285476
ROBO4,6.241696063845911,0.5221132191806319,3.2289289203735265,0.006955243604560562,6,6,0.048844693036285476
GRM1,3.5681205319544866,-2.214946199626287,-3.2289233725803115,0.006955316310916525,6,6,0.048844693036285476
MTERF2,5.51100993453052,-0.8499956403417848,-3.2278666017565976,0.006969179730390798,6,6,0.048918975872729
LYRM7,3.1968566906029943,-0.8554330319881984,-3.2264365921574005,0.006987983822269613,6,6,0.04902785256642318
SNX18,5.566093419148946,0.6068267602807698,3.225612046246562,0.006998849487808342,6,6,0.04908095674728714
HMGN4,3.125419374290034,0.5879995706992056,3.2247501446575075,0.007010225588883834,6,6,0.04911972889763993
STH,2.028339905642984,-1.368087522315546,-3.224693272605904,0.007010976887928858,6,6,0.04911972889763993
MANEA,4.767246007083873,-0.9926752750305567,-3.2237862214425763,0.007022970295387863,6,6,0.04918061230373213
XPA,5.914086430915183,-0.47970600191497414,-3.2231516648802643,0.007031372934780552,6,6,0.049216304773395794
PPM1N,1.4742603593784072,0.9668170371447289,3.222512766800504,0.007039843281385061,6,6,0.04923463306055171
UNC13C,4.684583588858822,-1.8948147887094136,-3.2224553169423342,0.00704060543967723,6,6,0.04923463306055171
HSF2BP,1.6686488681142204,-1.2595866450304807,-3.2221910409677745,0.007044112525065798,6,6,0.0492360315836524
C19orf12,7.107539470461641,-0.3866285608381128,-3.2217991154626633,0.007049316824839509,6,6,0.049236770508449886
C2orf69,4.468346666875234,-0.47564939226629477,-3.2216850253516065,0.007050832531167058,6,6,0.049236770508449886
PRRG3,1.2481157444434499,-0.8147588363667746,-3.220039599736129,0.007072728781437333,6,6,0.049366519502127996
SLC16A5,5.755540955375662,0.824444515700848,3.219688618805876,0.007077408250703696,6,6,0.04937603281934237
MROH7-TTC4,1.6038626872723798,-0.843733932751316,-3.2165998874943926,0.007118723425464909,6,6,0.04964100906712954
SCAMP4,5.114624184554953,0.5397496061847535,3.2161410518228024,0.0071248815170450374,6,6,0.04966069102329893
CUL5,6.683051204607062,-0.7617970977019768,-3.2150169497602907,0.007139990883730537,6,6,0.04972537753381204
USP40,7.651589517646241,-0.3205317486350481,-3.2148441569945625,0.007142316294811861,6,6,0.04972537753381204
EPB41L3,7.751101656432021,-0.6925895713854802,-3.214705559554914,0.007144182062387423,6,6,0.04972537753381204
XIAP,7.999474985705526,-0.4792401602561238,-3.2137419370012776,0.0071571676905596935,6,6,0.04978217569539916
PKDREJ,1.693889572620934,-1.2111548229654467,-3.2136038874322668,0.007159029968017839,6,6,0.04978217569539916
CNTNAP2,1.9917664521329599,-1.754321532958477,-3.212347857989715,0.00717599610465554,6,6,0.04987685807941722
LRIG2,6.872309792180769,-0.4063234878055173,-3.211652949664435,0.007185400122426081,6,6,0.04991891601618269
PLAC8L1,1.4015091192818,-1.038812390242854,-3.210806644531405,0.007196869692667085,6,6,0.049975277977811365
POP1,5.782140456671545,-1.0951662739827253,-3.2100513112754636,0.007207121911020403,6,6,0.05000740086461908
ZNF354A,5.442280611006839,-0.818832409872714,-3.2099709536365744,0.007208213477664733,6,6,0.05000740086461908
ADAP2,5.3858504619321685,0.6648955124585845,3.2094937080770984,0.007214699739084368,6,6,0.050029086965760625
STK38L,5.979308044072252,-0.418923369183112,-3.208202466368917,0.0072322784853033366,6,6,0.05012763598193486
MST1R,3.8776300509454256,0.6787015725341399,3.2069421485419216,0.007249477767460493,6,6,0.05022346440295571
PMS2,6.620337708254638,-0.6369478977235374,-3.20573791533319,0.0072659500919974515,6,6,0.05031290570170815
UTRN,9.948060061665077,0.42314964789709464,3.2054575480445338,0.007269790544311005,6,6,0.05031290570170815
ZBTB7A,5.601178462022369,0.6757911963482277,3.205257911085158,0.007272526401805208,6,6,0.05031290570170815
PAMR1,3.2254687681459404,1.5520337244055624,3.2049262917301125,0.00727707325548379,6,6,0.050320978461515405
COQ9,6.857427427641273,-0.3260802990483205,-3.203333151218483,0.007298956778846197,6,6,0.05044887118080881
VAT1,5.819547832236771,0.3926113528855426,3.2028812500395594,0.007305176169773117,6,6,0.050468428220687776
TPM1,8.413032934417565,0.7835467735370916,3.201787066397939,0.007320257190309544,6,6,0.05054916004143251
ZSCAN31,3.9730064523691677,-1.0026587360300785,-3.200710588710733,0.007335124710684914,6,6,0.05062248759417053
TCEAL4,5.9833912903859385,0.36448742073392637,3.2005260454097026,0.007337676533330199,6,6,0.05062248759417053
CA13,4.510674906837155,-0.7347107328241336,-3.1999547298231685,0.00734558221343975,6,6,0.05065355627313154
FOLR2,3.620259163359101,0.8534823740434692,3.199444470782069,0.007352650250192703,6,6,0.050677809228660504
ULK1,6.910354098528035,0.38169373283312247,3.199209512582987,0.007355907156309467,6,6,0.050677809228660504
CD53,4.232219562742059,0.9748630608822806,3.198617633025849,0.007364118006412627,6,6,0.05071091067505606
XXYLT1,3.538501220725133,0.7172537763253808,3.1983680513925776,0.007367583088507428,6,6,0.05071131623749357
NDFIP2,5.317020796270358,-0.5617534229445234,-3.197683690994845,0.00737709285778195,6,6,0.050730802556963515
CUTC,4.825381385968041,-0.6315514564473919,-3.197476777489268,0.007379970524827475,6,6,0.050730802556963515
KLHDC10,6.1459420343115205,-0.26835911761686226,-3.1970588872924695,0.007385785808486815,6,6,0.050730802556963515
IPO11,6.034898908999061,-0.6488765659877789,-3.197030362332401,0.007386182924483622,6,6,0.050730802556963515
TBC1D8B,5.703220679749289,-0.9423269065546753,-3.1969392407978745,0.007387451635108604,6,6,0.050730802556963515
MGAT1,5.728527609847028,0.6375160391017713,3.1960037271845545,0.007400489726091205,6,6,0.050765092326157855
MAP4K3,7.409770260277906,-0.5609486222203177,-3.1959897136697357,0.007400685205709467,6,6,0.050765092326157855
MCOLN3,5.278532120449209,-0.828189240167843,-3.1957974206602753,0.007403368095065065,6,6,0.050765092326157855
TDRD6,4.863591905531982,-0.788587679961025,-3.1952206293762537,0.007411421403145116,6,6,0.050765092326157855
NDUFA5,5.160560994083654,-0.7168984625646342,-3.1949281746075053,0.0074155080945957986,6,6,0.050765092326157855
FAM161A,5.793337588589867,-0.7376359619287349,-3.1947786152846662,0.007417598875057567,6,6,0.050765092326157855
ITGBL1,4.006933034193749,1.0446841415637391,3.1947121190821615,0.007418528656023495,6,6,0.050765092326157855
PALS2,6.248717118447122,-0.5442710873507179,-3.1946266906873344,0.007419723327627586,6,6,0.050765092326157855
USPL1,6.616143320086611,-0.494813043466646,-3.1940160063786367,0.007428269062082345,6,6,0.0508002157998539
EFCAB6,6.466472322288639,-0.7479772231478394,-3.1933638047734925,0.007437406699517282,6,6,0.050838438120404235
SH3RF3,5.228290490388447,0.5751960203544719,3.1927985432176995,0.007445335404022984,6,6,0.050838438120404235
REELD1,1.5682169034405915,-0.8270496076898839,-3.1925662790104457,0.007448595745314872,6,6,0.050838438120404235
TBC1D9B,7.762615652961615,0.3530449833397036,3.1924395095022304,0.007450375840569172,6,6,0.050838438120404235
B3GNT4,3.404215521343634,-1.2408849243028919,-3.192399926235378,0.007450931755690626,6,6,0.050838438120404235
PALB2,6.597982494300225,-0.6304155246143317,-3.1920302214634826,0.007456125974598897,6,6,0.050850574214305264
HESX1,1.7162923698966035,-1.2319384506694322,-3.191575445737243,0.0074625204005110335,6,6,0.05087088082546166
TRIO,9.09354894591413,0.3681648850386505,3.19124504722874,0.0074671694618126585,6,6,0.05087927640616332
GGA1,6.577197666133048,0.5228842004136007,3.1908966452830065,0.00747207500307305,6,6,0.050889411091377665
HADH,6.735191629477559,-0.7025006515389354,-3.190220385787584,0.0074816060620934545,6,6,0.05093102471533944
ALDH1B1,5.507837206267452,-0.9393390956742635,-3.189433616364712,0.007492709997759212,6,6,0.050983302763546234
ZFP36L1,7.175293751338835,0.9654463673751774,3.1890013056438526,0.0074988183880516975,6,6,0.05099379127592918
KLHL6,3.590588297573662,0.8411433183447414,3.188680782106721,0.007503350496420702,6,6,0.05099379127592918
LSM14B,6.088913999760614,-0.3574950855982504,-3.188213883197973,0.0075099572337026166,6,6,0.05099379127592918
MUC1,7.255407563348814,0.5162519196441089,3.1879836160475294,0.007513217723510971,6,6,0.05099379127592918
SLC31A1,4.8534056099275675,-0.8880870422781744,-3.187637598624505,0.007518119864668566,6,6,0.05099379127592918
FBP1,6.904750384042887,-0.9741330646836737,-3.18748810021534,0.007520238851097985,6,6,0.05099379127592918
SIGLEC11,1.3361084246723431,0.7605820236936429,3.187272746855681,0.0075232923185120735,6,6,0.05099379127592918
FZD3,5.301717339269612,-0.8334314171229993,-3.1871701553135523,0.007524747388680885,6,6,0.05099379127592918
ZNF443,5.413811286113153,-0.6204227939633613,-3.1871468565964998,0.007525077877029581,6,6,0.05099379127592918
FGF9,4.955583535273788,-1.4244637315221391,-3.186487004489732,0.007534443824099603,6,6,0.05099762552433895
CDH24,4.224600759445615,0.9143407635393275,3.1863143835297576,0.00753689593952554,6,6,0.05099762552433895
MYOZ2,2.785399846448268,-1.5912837289373247,-3.1863015298366824,0.007537078560885597,6,6,0.05099762552433895
GCNA,5.193414310045706,-0.7760522886959542,-3.185967376168709,0.0075418276746847335,6,6,0.05099762552433895
GABRB1,1.4794328780152775,-1.5080127209575926,-3.1855739477605987,0.0075474230760005055,6,6,0.05099762552433895
SCAPER,7.730299106761048,-0.29743842885118266,-3.1855140358139318,0.007548275519014986,6,6,0.05099762552433895
ZBTB12,2.208854129827254,0.6639444589858905,3.185419442228139,0.007549621618460709,6,6,0.05099762552433895
PPARA,7.2555257952039725,-0.42406058998662566,-3.184765811591927,0.007558929600640965,6,6,0.05102284766525865
DNAH2,3.0260159872868218,0.839524678483754,3.1844456192640016,0.007563493483220271,6,6,0.05102284766525865
SLC35E4,1.7815776019040477,0.4738781801999312,3.1842171554652303,0.007566751599092751,6,6,0.05102284766525865
PRSS55,2.1959543481601864,-1.489752097603429,-3.1841952602431243,0.007567063920264044,6,6,0.05102284766525865
TMEM184A,5.161154091233854,-0.8810621896794846,-3.183831040580029,0.007572261177660277,6,6,0.05103477791444374
DNAI7,5.221800079383633,-0.8638128281762034,-3.1834459103983948,0.007577760719391516,6,6,0.051048733751267374
ANG,3.771836515054891,-0.5247366558280313,-3.1822192103016382,0.007595304377462858,6,6,0.05114377728252693
GDF9,2.449207494572152,-1.1572800209821754,-3.1815246250651263,0.007605256075091052,6,6,0.05116328854124026
GABRE,5.259731830473346,1.1601091714858107,3.1813543612885335,0.007607697534065693,6,6,0.05116328854124026
ZNF808,7.223080024205712,-0.31432926306425646,-3.1810183574218236,0.007612517895396648,6,6,0.05116328854124026
GRIK2,3.8737341994602184,-0.9272478458530022,-3.1809439740894523,0.007613585424358166,6,6,0.05116328854124026
PSPH,4.0803530210968075,-0.7899898056141521,-3.1808186278095705,0.007615384699582779,6,6,0.05116328854124026
TMEM52B,5.753507500058497,-0.975883667125804,-3.180302856613463,0.007622792799520452,6,6,0.051189959043419254
SYNGR2,4.917314907689843,0.4748744492041199,3.1792645714645986,0.0076377278036049365,6,6,0.05126712873763314
CES3,5.6628269528471185,-1.3943551926781979,-3.17753460139038,0.007662677511342747,6,6,0.05139246869610546
VIL1,5.684255515096633,-1.2542525606949466,-3.177491185509299,0.007663304708849686,6,6,0.05139246869610546
GLCE,5.935542476406798,-0.5579362152416243,-3.1770103733570094,0.007670254098388063,6,6,0.05141591310977104
PCED1B,3.533392097390036,0.8163944530183871,3.1765655701428086,0.007676688669957868,6,6,0.051421184890928236
PHC1,5.496083392352957,0.38870681346148306,3.1763697679446286,0.007679522883753632,6,6,0.051421184890928236
SLC26A6,6.695034176657178,-0.7798595406799924,-3.1762399785381317,0.007681402149209054,6,6,0.051421184890928236
LDHC,1.4412945312993217,-1.661152601479054,-3.1755398425211068,0.007691547626620432,6,6,0.051465960029269654
REX1BD,4.155697971039943,0.5874288308867164,3.174832666188143,0.007701808782263928,6,6,0.05150377126902397
ALDH3A2,7.4344662134470845,-0.5879536238899554,-3.1744836380680814,0.00770687825865399,6,6,0.05150377126902397
RLIG1,4.523766593434861,-0.8427452652555942,-3.1743715924159943,0.007708506381650256,6,6,0.05150377126902397
AFTPH,7.167953834073899,-0.6535985814548484,-3.1741975438441608,0.007711036147142291,6,6,0.05150377126902397
PPM1E,2.9961426471592403,-1.7529258583395917,-3.173669631542376,0.007718714359725819,6,6,0.05151340405824504
BCO1,4.528095853514418,-1.0773900957446725,-3.173622621260347,0.007719398472188654,6,6,0.05151340405824504
TECTA,5.427640967795653,-0.7672402076548686,-3.1730722795430517,0.007727411794843422,6,6,0.05151815249153042
EGF,8.224061687890263,-1.5859511830406818,-3.1730051132139234,0.007728390350658538,6,6,0.05151815249153042
CRAMP1,3.642537538498468,1.3043396731215617,3.1727876142401343,0.0077315599780265745,6,6,0.05151815249153042
PTCD3,7.181761616844773,-0.33382824294646696,-3.172492970281268,0.007735855926278855,6,6,0.05151815249153042
TIMM21,4.817753141061074,-0.6688328338150544,-3.172386289268171,0.0077374119405603185,6,6,0.05151815249153042
PARG,6.664134304487965,-0.5188011947735793,-3.171293978863009,0.007753362113436875,6,6,0.051578639367360415
A1CF,5.591459238042891,-2.0783646569960137,-3.1712809242767945,0.007753552939051313,6,6,0.051578639367360415
ERG,5.377656157238493,0.4658025793066356,3.1710527064012832,0.007756889679172486,6,6,0.051578639367360415
CD58,4.618366299949085,-0.8711492418596611,-3.1704664742821973,0.007765467502353935,6,6,0.051595429055082166
UPK1B,2.4156562152689083,-1.9011034819620243,-3.170406484579902,0.007766345816257331,6,6,0.051595429055082166
COX15,6.199670951887998,-0.3795862954459377,-3.1700735660965305,0.007771221914487053,6,6,0.051599638123162456
ATG16L2,6.623124298794597,0.5999615802653651,3.169755131219154,0.0077758887539673294,6,6,0.051599638123162456
ZNF451,7.572252187334924,-0.39513781480856736,-3.169653627093306,0.007777376944410032,6,6,0.051599638123162456
GRB10,7.547301130380254,-0.4622990365839259,-3.1686450609540584,0.007792179458248031,6,6,0.051667847428079644
CEP170B,7.402141227283274,0.4976860654898587,3.1684804098633883,0.007794598691796539,6,6,0.051667847428079644
CNDP1,2.8122591832362946,-1.8130858473706666,-3.167842235048622,0.007803982579466352,6,6,0.0517070283235848
ZNF573,5.341718293324039,-0.4578003475924337,-3.167594834366532,0.007807623472689322,6,6,0.05170813979599583
PLEKHM2,6.971382919700215,0.329814261510883,3.1659548382799163,0.007831801766333427,6,6,0.051845204400699
MPP1,6.136387517992293,-0.3976032920712811,-3.1655557337699793,0.007837697084434162,6,6,0.051861170752469245
DCLRE1A,5.008947588305792,-0.7756063569860601,-3.165111978718366,0.00784425718158626,6,6,0.051881519733210237
CASD1,5.960140413260959,-0.8436286187793591,-3.1648546120931886,0.007848064395542136,6,6,0.05188365129699436
UBAP1L,3.4295947795417736,0.8801112614271451,3.1645317621758973,0.00785284292377791,6,6,0.05189219948921684
SH3GLB2,6.441785835568339,0.4872607587252249,3.1634733645446587,0.007868528842643711,6,6,0.051970381697208225
SLC52A2,3.838933725647116,0.4990662430979622,3.1632626319276933,0.007871655744707452,6,6,0.051970381697208225
CBLN3,2.890463180133231,1.381573226419722,3.1618790029655415,0.007892217367351635,6,6,0.05208303730723898
SLC22A13,5.689861668349148,-1.4027919745368242,-3.160865905898102,0.007907306820217638,6,6,0.05215949665015516
MLXIP,7.56197341218803,0.5740177338044585,3.160288296572181,0.007915922908569469,6,6,0.052177716007072016
CWH43,4.417054870554742,-1.4479780075962378,-3.1602108945998704,0.007917078214667899,6,6,0.052177716007072016
SPSB3,5.351293322433821,0.2999626629226224,3.159426825422067,0.007928790816808478,6,6,0.05221183055647631
DYNLRB2,2.300055012159906,-0.65234756319189,-3.1593948752817247,0.007929268463742136,6,6,0.05221183055647631
AP5S1,3.1573462921279174,0.6489669699196887,3.1582745977451685,0.007946034612103471,6,6,0.052269272692017955
TNS2,8.361124051354926,0.5622630412623266,3.1582450383607026,0.00794647748118912,6,6,0.052269272692017955
DDX19B,4.120061367841232,-0.7873259628081355,-3.1581084283880507,0.007948524541558883,6,6,0.052269272692017955
ATP6V1B2,7.256431020441518,-0.3206397525062181,-3.1573014746587047,0.007960627305177565,6,6,0.052322876393729886
C6orf132,4.46711356968303,0.8446258945743796,3.157096474711953,0.007963704856810312,6,6,0.052322876393729886
DGKQ,4.675784318439477,0.6199561616516016,3.1556948141371652,0.007984779226611144,6,6,0.05243819723237173
EPHB2,4.55026462710268,1.0360530238090142,3.1550922415783416,0.007993856267687954,6,6,0.05247466142563415
RSPH14,3.356043949669956,-0.8516184183893052,-3.1546288010213295,0.0080008444925677,6,6,0.05248954071740435
ZNF8,1.803504777521119,1.8423566257436241,3.15442442347853,0.008003928250764425,6,6,0.05248954071740435
TRIM13,5.020897055463279,-0.5824604173076766,-3.1541218146650953,0.008008496365171225,6,6,0.05248954071740435
CLIP2,6.22389706800007,0.5456863579252955,3.154007318814163,0.0080102254506947,6,6,0.05248954071740435
RINL,2.6144790060780365,0.770134819241171,3.1532981794304407,0.008020943029301356,6,6,0.05249398320294554
PC,7.173290141450241,-0.8830504753985418,-3.153263037338581,0.008021474523300324,6,6,0.05249398320294554
CTDSP1,6.142364444827655,0.6737143544074868,3.1532625973099355,0.008021481178580139,6,6,0.05249398320294554
TRMT61B,5.098607780365209,-0.37149539073352233,-3.1523452826785747,0.008035367292047405,6,6,0.052559076347325186
UGGT2,6.954946493398597,-0.7946316331913117,-3.15198240190184,0.008040867158348624,6,6,0.052559076347325186
PRC1,3.4163164938075883,0.7256508949568392,3.1519064480878547,0.008042018801666226,6,6,0.052559076347325186
LCA5L,3.3115847223942,-0.9141950893368205,-3.1510140577087635,0.008055561994448368,6,6,0.05262448748282023
ZFAND4,5.402363709282991,-0.5719758597604985,-3.1495424472291322,0.0080779456014106,6,6,0.052747567593772374
CRISPLD2,5.776583428156543,0.8952094277051534,3.1490661698129236,0.00808520326882017,6,6,0.05277181335650798
PGS1,5.8704672601731005,0.5846715802143141,3.147832034506174,0.008104039862769603,6,6,0.05287157996359064
BRD10,8.167989726367672,-0.3622374609538763,-3.1453535692744334,0.008142001712393387,6,6,0.053080945746593715
MTA1,6.866469128799625,0.4078624486859814,3.145271506112209,0.008143261692988988,6,6,0.053080945746593715
SYNJ1,6.910920699575466,-0.6391267454508949,-3.1435485169727806,0.008169761306565736,6,6,0.05321957623543679
C3orf85,1.9971477658069814,-1.2421486191006033,-3.143372792741228,0.008172468804322977,6,6,0.05321957623543679
CTBP1,6.891699238741374,0.5813071256211284,3.1431921332307597,0.008175253281195859,6,6,0.05321957623543679
INMT,3.23113214085249,0.8425077790469166,3.1428478229374317,0.0081805627167247,6,6,0.053230864390995336
TIMM44,6.0957437819060445,-0.4565149162246378,-3.1423622254799066,0.00818805674823465,6,6,0.05324840418242422
TSPO,3.4678205070495616,0.6152944570164913,3.1419468237641053,0.008194472939987471,6,6,0.05324840418242422
IL18RAP,1.561570189607233,0.922856166614066,3.1417308466417304,0.008197810860772859,6,6,0.05324840418242422
PTPN6,6.292326816359771,0.44599940574850905,3.1416132924563045,0.008199628230592669,6,6,0.05324840418242422
BCAR1,6.444473876182442,0.746009222530124,3.141390476031538,0.0082030740472648,6,6,0.05324840418242422
ZNF790,4.816982512206205,-0.7994488986132646,-3.1412842167561896,0.008204717839500346,6,6,0.05324840418242422
CACNA1C,7.4839649123610315,0.5819145412018374,3.1399972395978235,0.008224653151617217,6,6,0.05335452554304015
RIPOR3,7.284270132805726,0.4856356584130346,3.1396023615879627,0.00823077955452162,6,6,0.05337101306956354
SLC16A4,6.599916243819592,-0.6123683343190436,-3.139170281678695,0.00823748837526216,6,6,0.05339126118019287
P4HB,7.244659803675577,0.37882135705353903,3.1383825436377517,0.008249733543232834,6,6,0.05344162123939445
ZBTB20,7.240556313271568,0.6703864819567515,3.138197886717842,0.008252606622967533,6,6,0.05344162123939445
ZNF680,5.939238920317255,-0.6982161179059441,-3.1379781430986453,0.008256026924409406,6,6,0.05344162123939445
BICC1,7.847787494333683,0.3521861274337814,3.1368485900534115,0.00827363081798798,6,6,0.053515547710791214
ZNF594,6.6855939855537025,-0.5513410835715078,-3.136546015421597,0.008278352779538783,6,6,0.053515547710791214
CRB1,2.7818659612627066,-1.393364405297778,-3.1363086404383416,0.008282059130398273,6,6,0.053515547710791214
MKS1,5.986133996579423,-0.6984305118241867,-3.1362002161099936,0.008283752611172255,6,6,0.053515547710791214
CDK7,5.122170124149192,-0.8875957500771747,-3.1359600959721505,0.008287504286036546,6,6,0.053515547710791214
YWHAH,5.415916877385414,0.5243969628268106,3.1358634457177224,0.008289014845586012,6,6,0.053515547710791214
NDUFAF4,4.126613087358795,-1.249183079394657,-3.1336597753602233,0.008323531288533425,6,6,0.05369448362619897
ESM1,2.6855621671840892,-1.3885753805679866,-3.133633524695615,0.00832394332410446,6,6,0.05369448362619897
FBRS,6.8562918339360595,0.5380324624580304,3.1317817975494457,0.008353060043285749,6,6,0.053840627905915504
HACL1,6.197616656689008,-0.6239583402280662,-3.131732793244088,0.008353831976267115,6,6,0.053840627905915504
ZDHHC9,6.106801059902577,-0.5064411330438379,-3.131466309058986,0.00835803098028123,6,6,0.05384438132169059
PKN2,7.512583314804794,-0.35326655196289014,-3.1307496147358367,0.008369334465284557,6,6,0.0538638979838951
DNAH10,3.8419957262059903,-1.5578910773164956,-3.130649940819072,0.008370907705148423,6,6,0.0538638979838951
ST7L,5.669638259446501,-0.5282741592179292,-3.130362379913627,0.008375448189580432,6,6,0.0538638979838951
CEP162,6.6493738659227075,-0.7313785688281982,-3.130357058916117,0.008375532229494704,6,6,0.0538638979838951
GNA12,5.136219894980809,0.30309410378552215,3.1294902324021865,0.008389234190073288,6,6,0.05392647748277782
OLR1,3.094047835035967,-1.7500825399544633,-3.129283377265403,0.008392507276168472,6,6,0.05392647748277782
NCAPG,2.228915511336391,0.8942184135363918,3.1286693323277435,0.00840223090080676,6,6,0.05396513647963287
CAPS2,5.0007648186446465,-1.1412027084228535,-3.1284458134093507,0.00840577320635872,6,6,0.05396513647963287
SLC25A38,5.8974934065754505,-0.5892789454620591,-3.126845260481938,0.008431182376638414,6,6,0.054087461344367274
AP5M1,6.205574293237742,-0.5378005556880412,-3.1266029135962934,0.008435036396783316,6,6,0.054087461344367274
ARHGAP25,5.232524352149128,0.5817042151083989,3.126555969219364,0.008435783152961094,6,6,0.054087461344367274
TRMT13,5.639927757282173,-0.6642104833032612,-3.1263312507076577,0.008439358725346936,6,6,0.054087461344367274
BID,2.9299554139904997,0.6341230563090652,3.1258961362543682,0.008446286296621504,6,6,0.05410856729092124
HIC1,5.207417853698872,0.5709482454201309,3.1228431547340763,0.008495054136100908,6,6,0.054371972555261196
PRR14,5.638039811897561,0.5176827729699109,3.1228156179355344,0.008495495285961453,6,6,0.054371972555261196
IGF2BP1,3.838695178411438,-1.0350771350312806,-3.1223228311937854,0.008503393796691731,6,6,0.054371972555261196
NEDD1,5.527064496825215,-0.8503063431985112,-3.1223219476198025,0.008503407965445324,6,6,0.054371972555261196
RPS23,5.694707613359626,0.5181799401157141,3.122150865978276,0.00850615183014949,6,6,0.054371972555261196
RTL8C,5.164742708220247,0.6240657805157239,3.1219130713509617,0.00850996713353882,6,6,0.054371972555261196
SLC45A3,3.6920243931977574,0.5561753488614034,3.121726110936167,0.00851296802970942,6,6,0.054371972555261196
ATP6V0D2,5.806459700776308,-0.6860971818735919,-3.1207565522032112,0.008528547402618632,6,6,0.05441530154560713
PNRC1,6.565251228630974,0.516088452570175,3.120728014229031,0.008529006398103549,6,6,0.05441530154560713
THRB,5.6213507362962885,-1.0360487758562043,-3.120621675078043,0.008530716940317507,6,6,0.05441530154560713
PPARG,6.051368892965065,-0.6728880391654011,-3.11963927550928,0.008546535811525986,6,6,0.05449285874175541
CCDC174,5.801759832014162,-0.433799200628993,-3.1186525884065786,0.008562453301305518,6,6,0.0545709780607177
AGL,3.13096992705764,-0.5485019794213222,-3.1169270460216403,0.008590361609123088,6,6,0.0547254187576485
ZNF609,7.6235915930678155,0.32512802388880147,3.1160106371966476,0.008605220306318497,6,6,0.05479662956393062
PAPPA2,7.126661782942361,0.7328871902492349,3.1144500526306063,0.00863058297175811,6,6,0.054910848121395024
KIF20A,1.416244006522283,0.8495616159944038,3.1141465127652004,0.008635524801398916,6,6,0.054910848121395024
PRPF39,6.477471640952333,-0.5387751819056739,-3.1139935256771984,0.00863801660639884,6,6,0.054910848121395024
ANK3,9.39285418995093,-0.372966166849686,-3.1138333358971835,0.008640626498359219,6,6,0.054910848121395024
NOP53,6.885969830884851,0.5698663576792802,3.113773694266689,0.008641598411366774,6,6,0.054910848121395024
GLMN,4.616290099729033,-1.5056774259091186,-3.11336058241714,0.008648333440016965,6,6,0.05493019976747976
SCP2,7.170000314848214,-0.6428816598435425,-3.1128834310658275,0.008656119057989645,6,6,0.054955994314007404
TTC38,7.106504119883243,-0.6479676306262139,-3.112262305566003,0.008666264401111937,6,6,0.054955994314007404
BCCIP,5.999082106667526,-0.5987814249494194,-3.111787051394767,0.008674035151498118,6,6,0.054955994314007404
SORCS3,3.20715476644799,-1.1450862271063635,-3.1117314516322554,0.008674944703755324,6,6,0.054955994314007404
SLC12A2,6.369812192325729,-1.0296333194102845,-3.111596124683916,0.0086771589061216,6,6,0.054955994314007404
NDUFAF2,3.9117094313031036,-1.1018250338923479,-3.1114255947306635,0.008679949901589781,6,6,0.054955994314007404
OXER1,5.207851208287997,-1.2930828124571434,-3.1113468559440234,0.008681238891157392,6,6,0.054955994314007404
ZNF415,4.932286842776063,-0.6916788383730257,-3.1113049524757233,0.008681924948048456,6,6,0.054955994314007404
PARD6B,6.397891432255885,-0.35309238784811736,-3.1109836491686362,0.008687187232448716,6,6,0.054965934346237345
TRIL,4.498940100238584,0.5852568448558424,3.110330674628249,0.00869789145034318,6,6,0.05501028373522059
TUBB6,5.478312834449803,0.43117144484102177,3.109378161311156,0.008713529701148276,6,6,0.055085787766749696
SYTL1,2.9440517315134964,1.2366791547169855,3.1081690996330584,0.008733420490417079,6,6,0.05518810028070011
ING3,5.389462012275629,-0.6166007684025026,-3.1074649888788954,0.008745025058702935,6,6,0.05523798603053427
SHANK2,8.274030338124193,-0.3859535428153418,-3.1071041922610485,0.008750977390151782,6,6,0.0552521422326462
CDR2L,3.4277532380886293,0.6177380476578787,3.106703991996199,0.008757584538532624,6,6,0.05527041907998038
PLBD2,5.500714404288807,0.41018678147472887,3.106182304246951,0.008766204897219021,6,6,0.05527869282876613
ACTR6,4.847279872790139,-0.9484075003030332,-3.106072444959416,0.008768021292689937,6,6,0.05527869282876613
EHHADH,6.978567351501212,-0.6032848865227693,-3.1057927075760987,0.008772648126358484,6,6,0.05527869282876613
