gene,g,var_g,logFC,n_dn,n_ctrl
CKAP5,-0.9234965063017195,0.3266659584966274,-0.23334376984850103,6,6
CKB,0.251213232740934,0.28717907305426077,0.11243157248448199,6,6
CKLF,1.542524536823241,0.40299276597414097,0.8086223805795634,6,6
CKM,0.16855651850473452,0.28544423363557514,0.43180413900631365,6,6
CKMT1A,0.33757316350077854,0.28972145067484945,0.1955471218510778,6,6
CKMT1B,-0.761884412326374,0.3130470615263485,-0.6711419740527724,6,6
CKMT2,-1.3894465620816294,0.38055175608307623,-0.8820897430724166,6,6
CKS1B,-0.6093485137139122,0.302588949197321,-0.5390688096439433,6,6
CKS2,-0.9127351038168056,0.32567793712602705,-0.823740505957371,6,6
CLASP1,-0.5583795798858954,0.29961305640073077,-0.08365520026700679,6,6
CLASP2,-1.3281105742967287,0.37221755351699265,-0.39138193597112814,6,6
CLASRP,0.8995887056987044,0.3244866606100868,0.11560772595502566,6,6
CLBA1,-0.5377045727648068,0.2984799790176625,-0.15216103884671028,6,6
CLCC1,-0.9569734041589213,0.329813573452429,-0.24746425918460524,6,6
CLCF1,4.416579267122012,1.2593322897776535,1.2486853492335013,6,6
CLCN2,-0.831889111370392,0.3186256433198843,-0.47063892898836457,6,6
CLCN3,-0.5026037417765292,0.29665419470144166,-0.16992791722262357,6,6
CLCN4,-1.0424587639910021,0.3383596823701357,-0.5145412438080603,6,6
CLCN5,-1.5296029907739994,0.40100793410829144,-0.44683286965700564,6,6
CLCN6,-1.0367519931056526,0.33776640339948044,-0.2120481384475994,6,6
CLCN7,0.7072778816490838,0.30903576873255406,0.1404888853735038,6,6
CLCNKA,-0.6956951514105555,0.30822325582386106,-0.5990340234040072,6,6
CLCNKB,-1.3781002910756088,0.37898168925218717,-0.4212229984729978,6,6
CLDN1,2.18025975127134,0.5217002977897417,1.0472962490877218,6,6
CLDN10,-1.1649606686792635,0.3518803366175351,-0.7116714076874642,6,6
CLDN11,0.5437706912248803,0.2988079968708125,0.41509781547954105,6,6
CLDN12,-1.3498765893811209,0.37513200896701365,-0.4913435702648572,6,6
CLDN14,0.008510782339337738,0.28402729030985463,0.011200184225429677,6,6
CLDN15,1.3662273704696877,0.3773525300300791,0.41433837606696144,6,6
CLDN16,-1.1098306972473644,0.34560987746668187,-0.6388863980356163,6,6
CLDN19,-0.46354693932075947,0.2947674568867355,-0.7960856185537049,6,6
CLDN2,-0.6435375866484528,0.30473069991051904,-0.26963480295608555,6,6
CLDN23,-0.018291150569343505,0.2840403969485108,-0.009685062856604754,6,6
CLDN3,2.163450676240125,0.5180496100652461,1.1174885052520587,6,6
CLDN34,-1.1259278424413948,0.34740934395829,-1.1097310436048042,6,6
CLDN4,4.279191307276771,1.1995975808527075,1.6964615222268402,6,6
CLDN5,-0.16975795963586113,0.2854645568820398,-0.19221121476567937,6,6
CLDN7,1.210608647662538,0.35730233352881924,0.5648920574084433,6,6
CLDN8,-1.0355847715260647,0.33764545958988784,-0.9792526824177656,6,6
CLDND1,-0.5986222027065377,0.3019410957177146,-0.1755758122267066,6,6
CLDND2,-0.49625460160886115,0.29633710011995174,-0.29611744800577866,6,6
CLEC10A,2.958770213513376,0.7217397274577527,2.0039478621134283,6,6
CLEC11A,2.3111711584203114,0.5510992748147476,0.7150882222818793,6,6
CLEC12A,0.9252299558318483,0.3268261921974835,0.8084505802744466,6,6
CLEC14A,1.311082554733305,0.3699705419053538,0.39863636554581205,6,6
CLEC16A,-0.2880194645223927,0.28817142923624156,-0.048547197721885205,6,6
CLEC18A,-1.4861915085210609,0.3944619286390586,-1.246124918246934,6,6
CLEC18B,-1.2876844820745437,0.36693023490783255,-0.8188423571347103,6,6
CLEC18C,-0.9550769378815477,0.329632266502713,-1.1626658259633404,6,6
CLEC1A,0.45042245987682095,0.29416768825712764,0.1612511417499598,6,6
CLEC2B,-0.7422102910061545,0.31156747444282534,-0.8102043742454001,6,6
CLEC2D,2.2003420521283292,0.5260989259572686,0.7230234254876411,6,6
CLEC3B,-0.11906357200495479,0.28473247534798224,-0.06013745524385605,6,6
CLEC4A,1.859933521744689,0.45699130390453335,0.7499636408445203,6,6
CLEC4E,0.7498695597163485,0.3121388864685128,0.6275341762676312,6,6
CLEC4F,0.9694595575650583,0.3310162603267652,0.980211372788522,6,6
CLEC5A,0.43588225955857673,0.2935233358489478,0.3797893748679012,6,6
CLEC7A,2.775486945578814,0.6691900578929739,1.1461589187592893,6,6
CLEC9A,0.7997500890287959,0.3160036788841316,0.4504013507615652,6,6
CLHC1,-0.7302706721509856,0.3106884313692459,-0.4160404292917814,6,6
CLIC1,2.0227020901722,0.4885898559184027,0.5554462191516683,6,6
CLIC2,-0.4986606090630346,0.2964567887906091,-0.3915199087056749,6,6
CLIC4,0.32113527193356817,0.2891800617830456,0.09682804799435729,6,6
CLIC5,-1.0846101446235674,0.34284262693007106,-0.8467856177508164,6,6
CLIC6,3.5605682820411557,0.9179059931929288,1.5470711647295832,6,6
CLINT1,-0.7483910867587967,0.3120281295760539,-0.13465544827819276,6,6
CLIP1,-0.738477448932388,0.31129111576813767,-0.11682085949620546,6,6
CLIP2,1.6914220613228126,0.42706909811552896,0.5456863579252955,6,6
CLIP3,1.5720650479363667,0.40759309438621183,0.5975982243122226,6,6
CLIP4,-1.3635105709448934,0.37698172249297673,-0.5055170575080643,6,6
CLK1,0.67630898820796,0.306893361015597,0.1402811503243333,6,6
CLK2,0.31807230702410566,0.28908216826383515,0.030252696664177847,6,6
CLK3,0.23317309818427467,0.28674215332489594,0.04419438526042185,6,6
CLK4,-1.6714781399647993,0.4237156272580626,-0.34943694452958507,6,6
CLMB,-0.6419067734374818,0.3046258839282992,-0.3040871484132638,6,6
CLMN,-0.1792260272216623,0.2856297670807363,-0.038591290513640075,6,6
CLMP,0.049581216040341575,0.2841465834882552,0.041748010252376844,6,6
CLN3,0.3897652346607054,0.291619515546559,0.31947266531936536,6,6
CLN5,-1.4911496475212884,0.3952000322041964,-0.4532259065397559,6,6
CLN6,0.14822600381633327,0.28512221604942123,0.045156177820548926,6,6
CLN8,0.07101050326474657,0.2842757932177489,0.035109777704067646,6,6
CLNK,-1.5403959150176962,0.4026646473892136,-0.8656610378905443,6,6
CLNS1A,0.9014177658072803,0.32465136806470274,0.16456453096505186,6,6
CLOCK,-1.3083869548229807,0.3696174898166009,-0.7174800245463855,6,6
CLP1,-0.6447579409462707,0.304809308759717,-0.24873273083711434,6,6
CLPB,-1.0031997686505967,0.33434415743008383,-0.36973622576959375,6,6
CLPP,-1.2158541855775724,0.3579387386683784,-0.41696466531656284,6,6
CLPTM1,-0.7277561486752177,0.31050511923578256,-0.12915176746169976,6,6
CLPTM1L,0.34385220698783153,0.28993538565157345,0.045599695648409266,6,6
CLPX,-1.3846035370309082,0.3798800163769784,-0.44173440071691594,6,6
CLRN3,-2.1987358627517617,0.52574563834659,-1.6649328673262005,6,6
CLSPN,0.3012234611109684,0.28856044731523683,0.3536653193827326,6,6
CLSTN1,0.9012942991792198,0.32464023932570135,0.1942204460472654,6,6
CLSTN2,1.139388093304166,0.34893392999721845,0.7083042883069135,6,6
CLSTN3,1.1093156473626709,0.34555272891323635,0.34895663119573683,6,6
CLTA,1.3606933853064693,0.37659799307989233,0.3018704061413917,6,6
CLTB,-1.920732251806804,0.46848428779559503,-0.23080054441321796,6,6
CLTC,-0.12673666322137037,0.28482677772927767,-0.030552256217227125,6,6
CLTCL1,-0.16608115006976773,0.2854028160594781,-0.058206039294347534,6,6
CLTRN,-1.1660633233884452,0.3520088523466386,-0.8918316426386683,6,6
CLU,2.7569542397604265,0.6640635026457029,0.9460290195752732,6,6
CLUH,-0.2677638899114363,0.28760854367607847,-0.07346772960962866,6,6
CLUL1,-0.7110575988022703,0.30930381407977575,-0.83609124460409,6,6
CLYBL,-1.3881714368780618,0.38037466554725846,-0.9467811612184542,6,6
CMAS,-1.252665151773628,0.3624821677624556,-0.7851424407749921,6,6
CMBL,-2.2556321723692365,0.5384174934904115,-0.9784765863098173,6,6
CMC1,-1.3382352613184372,0.37356734937085456,-0.8429326796495076,6,6
CMC2,-1.3390957407468977,0.3736825387833774,-0.7455747328236582,6,6
CMIP,0.47482598990888525,0.2952966546737009,0.06638882480214114,6,6
CMKLR1,1.0935625537073574,0.3438176215826011,0.4955609025615164,6,6
CMKLR2,-0.4791516983434854,0.2955029861403256,-0.2811473382827233,6,6
CMPK1,-0.43774945526084746,0.29360489791811173,-0.12475168611828469,6,6
CMPK2,0.4951126705576975,0.29628049646639204,0.18234917164586895,6,6
CMSS1,-0.8291004927458532,0.3183940499926241,-0.7382438435141587,6,6
CMTM1,1.9324704182051962,0.4707457645009616,0.8262842550960916,6,6
CMTM3,6.950094212660721,2.699214146882056,1.1160835257203647,6,6
CMTM4,-0.8318013581674745,0.31861834361151603,-0.35317523873583667,6,6
CMTM6,0.33641937051212295,0.2896825682818419,0.17014277084942675,6,6
CMTM7,1.058393036759219,0.3400334596520733,0.5529279120513992,6,6
CMTM8,-0.9913319699638846,0.33316062237267713,-0.3416299261578408,6,6
CMTR1,-0.6402868932467827,0.3045220339222341,-0.14288840969143646,6,6
CMTR2,-1.5288910209412836,0.40089905633479733,-0.3587164682748316,6,6
CMYA5,-1.485319447885772,0.394332361752438,-1.0706415541813978,6,6
CNBD2,-1.5144223146751659,0.3986974159983577,-1.1571574304257033,6,6
CNBP,0.27139458589810084,0.28770641970179334,0.06687659186625794,6,6
CNDP1,-1.5299632993537597,0.40106305350752536,-1.8130858473706666,6,6
CNDP2,1.119508153666841,0.3466885939453802,0.2633979293663158,6,6
CNEP1R1,-1.116430250809036,0.34634449388512967,-0.4182969834128012,6,6
CNGA1,-0.6925259977987275,0.30800328152040946,-0.8528417890464501,6,6
CNGA4,0.21062537908933718,0.2862418211548796,0.1970664299853624,6,6
CNIH1,-1.6198593723225443,0.41522088794411266,-0.37533790000380396,6,6
CNIH2,0.41339449892796315,0.2925684192262484,0.08764355572103177,6,6
CNIH3,0.6443872209268161,0.3047854131637426,0.416628181068341,6,6
CNIH4,-1.1124663937851262,0.34590274250411746,-0.48391925474782127,6,6
CNKSR1,-0.9716883585931144,0.33123258195032235,-0.4340336525930901,6,6
CNKSR2,0.7491086851008337,0.31208185974372826,0.6847861663679438,6,6
CNKSR3,1.0787677551209862,0.34221066211349194,0.3246892787318485,6,6
CNN1,0.5547652551153999,0.299411893053216,0.380119579909282,6,6
CNN2,3.0428861754195644,0.7469814824670283,0.9428312821984655,6,6
CNN3,1.266408140149489,0.3642131475108977,0.2664090126103176,6,6
CNNM1,1.2992202769817855,0.3684223350450847,1.661403517288004,6,6
CNNM2,-4.306413521054663,1.211283539355174,-0.71100606116614,6,6
CNNM3,0.2715531460957665,0.2877107241967787,0.05495504669098317,6,6
CNNM4,-0.2248848539611541,0.2865523285161098,-0.07760829256152668,6,6
CNOT1,-0.6006847155880454,0.3020647750161078,-0.11495748924589577,6,6
CNOT10,-1.2302435128642848,0.359698623686286,-0.41396820323347505,6,6
CNOT11,-0.1307706478266776,0.2848787167557037,-0.035016443741554326,6,6
CNOT12,2.3578407721277563,0.5619943239744539,0.6464350235822423,6,6
CNOT2,-0.9552973157716625,0.32965331671508047,-0.2428669452611274,6,6
CNOT3,1.1980665245839104,0.35579183850548174,0.1916470326262134,6,6
CNOT4,-1.3168698877263278,0.3707309836990708,-0.1956622996090971,6,6
CNOT6,-0.81064601667994,0.316881016857006,-0.23175119121309695,6,6
CNOT6L,-0.8983203360318761,0.3243726399454744,-0.2684160202283792,6,6
CNOT7,-1.076682677307321,0.3419859480197363,-0.37435058782422903,6,6
CNOT8,0.2711611944378437,0.28770008830750116,0.04342687759571451,6,6
CNOT9,-0.6031898199934558,0.30221556658624016,-0.1049863661421151,6,6
CNP,0.5082481888983859,0.29693947971497775,0.2576775796270754,6,6
CNPPD1,0.6354240994810285,0.3042118579491171,0.12172330500828998,6,6
CNPY2,0.5109816297268619,0.2970787799349693,0.2165100865935301,6,6
CNPY3,3.011483423716416,0.7374752892049907,0.6113962522973972,6,6
CNPY4,-0.2553435959606235,0.2872836862389584,-0.11696318577413356,6,6
CNR1,0.05177559144452815,0.28415770423252484,0.0330387321800405,6,6
CNRIP1,1.2344434922257184,0.36021620541397464,0.26459925141176077,6,6
CNST,-0.75150114087236,0.3122613668756762,-0.35739210908374375,6,6
CNTD1,-0.9715849173336132,0.3312225312185615,-0.7223532747937679,6,6
CNTFR,-0.32730466370998723,0.2893800857833687,-0.3612189885730386,6,6
CNTLN,-1.2150414299103276,0.35783995245898,-0.5191748614299438,6,6
CNTN1,-0.2429235227143728,0.2869742605334513,-0.15145958611042865,6,6
CNTN3,-1.5489131002651104,0.4039802582476971,-0.6844507694934316,6,6
CNTN4,-1.4630158235450366,0.3910444336362114,-0.6865334696062932,6,6
CNTN5,-0.2871701886667988,0.28814700450199954,-0.18300301040224998,6,6
CNTN6,-0.10418686463671134,0.2845664137771947,-0.11500639266886248,6,6
CNTNAP1,0.08962009317755046,0.28442525669411095,0.0493608533500014,6,6
CNTNAP2,-1.5529095676136153,0.40460007489834854,-1.754321532958477,6,6
CNTNAP3,-0.4127914592932902,0.2925435080823275,-0.1608686783285167,6,6
CNTNAP3B,-1.0784065727132015,0.342171705442605,-0.5631791579761307,6,6
CNTNAP5,-1.0436973474540117,0.3384888762931803,-1.611532418967178,6,6
CNTRL,0.4194529381389025,0.2928207070047212,0.14025344049112398,6,6
CNTROB,-0.7493678301771028,0.3121012758842703,-0.17842835237092292,6,6
COA1,0.7196222672411309,0.3099164790145165,0.18701560885615187,6,6
COA3,-0.9211965821234613,0.32645382578485066,-0.24376910961226184,6,6
COA4,-0.14827547855076706,0.28512294951602624,-0.0637598679634932,6,6
COA5,-1.1761814907071368,0.3531938135931564,-0.407738852312602,6,6
COA6,-1.472440888543885,0.39242777715184857,-0.8797504739722797,6,6
COA7,-1.5944627430989575,0.4111392405955859,-0.4722252969901324,6,6
COA8,0.04621946085909323,0.28413048056715856,0.01320759207115696,6,6
COASY,-0.09720376627519814,0.28449609724795744,-0.02714836975938084,6,6
COBL,-1.4419632313137407,0.3879865666620915,-0.3832460176679824,6,6
COBLL1,-0.16298527208229835,0.28535187858484035,-0.03794170535619479,6,6
COCH,-1.4465116115713634,0.38864346075959244,-1.440724396858601,6,6
COG1,-1.420207651975286,0.3848731573755111,-0.22571379800757185,6,6
COG2,-1.0495072920206765,0.33909694643928195,-0.33675585647102935,6,6
COG3,-1.4821885497645781,0.39386781349171446,-0.46437643452282806,6,6
COG4,-1.0669879962808586,0.3409468378494253,-0.2503060783030273,6,6
COG5,-1.830999149140618,0.4516515628467366,-0.3518893482335157,6,6
COG6,-1.5258128928494525,0.400428917838334,-0.9553079704913001,6,6
COG7,-0.6197178885863881,0.30322618171075183,-0.1560526074268349,6,6
COG8,1.0555804475705957,0.33973617270372025,0.3789733000843549,6,6
COIL,-1.0444683650497206,0.3385693769185351,-0.3264245378668491,6,6
COL10A1,1.0793420417437902,0.342272630792836,1.1405805118406402,6,6
COL11A1,-0.01952812282080158,0.28404273601809854,-0.017419318930401495,6,6
COL11A2,-1.505908391210435,0.3974116727749534,-1.1722163471217968,6,6
COL12A1,-0.4057790001321072,0.2922564984864639,-0.09565526140972302,6,6
COL13A1,1.1671865049571417,0.3521398855067567,0.5443460679432999,6,6
COL14A1,2.4437337518988236,0.5826154011475284,1.298275934017055,6,6
COL15A1,2.762341068818713,0.6655500776631789,1.07213351852167,6,6
COL16A1,4.03305483497787,1.0973002337359719,1.544041632403065,6,6
COL17A1,1.2904039913110121,0.3672807916786228,1.0707040782061412,6,6
COL18A1,1.8453008838736424,0.45428043624029557,0.7069968809956126,6,6
COL19A1,-1.9947569774461662,0.4829764385925615,-2.0931025126717433,6,6
COL1A1,3.1349208001138096,0.7754100897883638,1.52979354532376,6,6
COL1A2,2.723744500486358,0.6549628738355374,0.8965044513131026,6,6
COL21A1,-0.05152733508404327,0.28415642195209645,-0.03048072954258707,6,6
COL22A1,0.5763055590592658,0.3006300735091839,0.7557692506228433,6,6
COL23A1,0.9379202783747754,0.3280083910683841,0.5433879948601499,6,6
COL24A1,-0.6090941462383257,0.30257345258814305,-0.8910716423685323,6,6
COL25A1,0.37746740264594353,0.291147750642067,0.23964440235692486,6,6
COL26A1,0.3776488931188838,0.2911546029627492,0.348547206718949,6,6
COL27A1,1.9437967103309597,0.47294095119372637,0.6623398591858773,6,6
COL28A1,-0.5655051013609026,0.30001346962231357,-0.30660093740797834,6,6
COL3A1,2.9525102172865414,0.7198894977981242,1.2158740436987756,6,6
COL4A1,2.9863489527440397,0.7299376720168245,0.8077308323381569,6,6
COL4A2,2.8866564589319164,0.7006629442337209,0.9218983099184825,6,6
COL4A3,-0.17225588252527685,0.2855072730922814,-0.026736556615803764,6,6
COL4A4,3.2092949318642603,0.7990023666235346,0.30333652382196163,6,6
COL4A5,-0.5962051774617098,0.3017966993206607,-0.30367672093528064,6,6
COL4A6,-0.28769633578728065,0.2881621277203247,-0.21053733682599152,6,6
COL5A1,3.0873714148248284,0.7606167812929265,0.970136237215347,6,6
COL5A2,0.2359019488967895,0.28680615511371843,0.07433968682516312,6,6
COL5A3,0.18000435654383617,0.28564374705779133,0.14921549202069073,6,6
COL6A1,0.628251127625031,0.3037586426071594,0.24816191936443843,6,6
COL6A2,2.3736319788015527,0.565730107178522,0.7247734980178988,6,6
COL6A3,2.0036567075055705,0.4847556787156565,0.8154020532133046,6,6
COL6A6,0.8979078408104416,0.32433559316849675,1.3725544977632531,6,6
COL7A1,4.526182229768803,1.308339947492798,1.7450658699369814,6,6
COL8A1,1.4313910090156203,0.3864676796735911,1.2536043810331612,6,6
COL8A2,1.7211889148184276,0.43214823266374514,0.9418541165658871,6,6
COL9A1,-0.9492544223834095,0.3290778665597763,-0.9590907407407381,6,6
COL9A2,0.6639129317565736,0.3060626876867337,0.42487677163317095,6,6
COL9A3,-0.5904247808955887,0.30145373973383344,-0.5283466699576143,6,6
COLEC10,1.1796393319940512,0.3536011163184219,0.5675368954859668,6,6
COLEC11,-2.138681800230345,0.5127216607708788,-1.2694853309901646,6,6
COLEC12,0.5613632093616397,0.2997801012802933,0.3581519323613902,6,6
COLGALT1,2.0703723795032896,0.498345758129559,0.5014963478953671,6,6
COLGALT2,-0.5646069388283105,0.29996271840770705,-0.48076051815195875,6,6
COLQ,-1.0290692892600357,0.33697284874396105,-0.5505489317162997,6,6
COMMD1,-1.3335881215012941,0.3729465325295208,-0.5539571866609405,6,6
COMMD10,-1.2882800888238042,0.3670069480020467,-0.7172446413432292,6,6
COMMD2,0.21425673971844925,0.28631896616479224,0.09509601394368339,6,6
COMMD3,0.24113916582939043,0.286931073503898,0.03867126160924883,6,6
COMMD4,0.8780326462382141,0.32257073503205735,0.17262224379386204,6,6
COMMD5,1.2361225456995384,0.3604236160383887,0.33288385601774895,6,6
COMMD6,-0.15567292304296154,0.2852353715874903,-0.037140735567665395,6,6
COMMD7,0.08344086829335196,0.28437178756413073,0.013195371052018956,6,6
COMMD8,-0.9787699185668077,0.33192319631361705,-1.3222042700369547,6,6
COMMD9,-0.7207439434138306,0.30999726023743923,-0.23256466199916126,6,6
COMP,2.276385948273367,0.543120317913875,2.203406376944819,6,6
COMT,1.8684858042344423,0.45858562867033487,0.532159927383308,6,6
COMTD1,0.29391038448530415,0.2883428343444683,0.08465265830300828,6,6
COP1,-0.9992567809801023,0.3339493743557891,-0.20152880481528257,6,6
COPA,1.3671737172411473,0.3774818672948021,0.20887423981050368,6,6
COPB1,-0.9440322684926812,0.3285835148368252,-0.3590373844662569,6,6
COPB2,-0.673305578988245,0.3066906887738881,-0.14379676936509167,6,6
COPE,1.490672691204529,0.39512892225420093,0.3431667438318762,6,6
COPG1,-0.051061289274991095,0.2841540314021745,-0.01211589153808923,6,6
COPG2,-0.1587584023815356,0.28528388015539013,-0.11186235589441917,6,6
COPRS,-0.35591007308858236,0.29035726764534925,-0.13983261533768676,6,6
COPS2,-1.829441104677736,0.45136640641327797,-0.7672342220078399,6,6
COPS3,-1.0212028801676087,0.3361664347621843,-0.6656142601622594,6,6
COPS4,-0.9388284708002005,0.32809361351830546,-0.7621168468307395,6,6
COPS5,-0.8106382745190822,0.31688038924481704,-0.15993075571182658,6,6
COPS6,-0.572135817936805,0.3003906383473641,-0.15676625653927712,6,6
COPS7A,-1.0205253526445897,0.33609726840857146,-0.3076993000808992,6,6
COPS7B,0.08248249982966724,0.28436383677796084,0.014634972678490676,6,6
COPS8,-1.0063613835085208,0.3346618303499125,-0.5954999977103963,6,6
COPS9,-0.5449268794845208,0.29887093383829016,-0.25188427810212577,6,6
COPZ1,-0.5392758413586295,0.29856459029270616,-0.23281759686572556,6,6
COPZ2,-0.8718720406222182,0.3220317113999908,-0.41648080457527925,6,6
COQ10A,-2.0021339071173907,0.4844506777405107,-0.44457343366175994,6,6
COQ10B,-0.7911961474643303,0.3153232358271732,-1.0899520226229025,6,6
COQ2,-0.4286435981098066,0.29321043534907937,-0.12544439767347715,6,6
COQ3,-0.9473141086084367,0.32889386965748313,-1.133753545410737,6,6
COQ4,0.695570374368832,0.3082145759240331,0.13287510079720377,6,6
COQ5,-1.701070706944273,0.4287057461402477,-0.6251459679642846,6,6
COQ6,-1.826332451913813,0.45079817988472937,-0.5323054142867374,6,6
COQ7,-0.868002431025209,0.3216950796523369,-0.28013402784334307,6,6
COQ8A,-2.4493688789112498,0.583994063888001,-0.8401425495840131,6,6
COQ8B,1.520864862024599,0.3996751650661084,0.5119657403501723,6,6
COQ9,-2.392019002341372,0.5701114140171639,-0.3260802990483205,6,6
CORIN,-0.3262087473120231,0.28934427598019724,-0.46599877942408163,6,6
CORO1A,6.055785767483702,2.117650731721962,1.9234207307289042,6,6
CORO1B,2.0513112999542846,0.4944175711050602,0.5884728277174789,6,6
CORO1C,0.7719569390947725,0.3138195444298818,0.1657075655639071,6,6
CORO2A,0.22910106124870216,0.2866480334523174,0.09662018737336053,6,6
CORO2B,-0.5695046370304394,0.3002404452190119,-0.30212987189420737,6,6
CORO6,0.06798594839880505,0.28425477309803754,0.07477966602421038,6,6
CORO7,1.6350565120507534,0.4176941585190321,0.9123895679703915,6,6
COTL1,-0.01353425577599907,0.2840328274430238,-0.006031578947159666,6,6
COX10,-1.8498456229811424,0.4551201100821779,-0.33658161639155004,6,6
COX11,-1.4973834001063464,0.3961315209847554,-0.3681844948527697,6,6
COX14,-0.20000514259807187,0.28602377149233704,-0.032097546716640224,6,6
COX15,-2.001941890747394,0.48441223533551575,-0.3795862954459377,6,6
COX16,0.7672946324801816,0.31346072129069813,0.3762343216304518,6,6
COX17,0.09612611627664627,0.28448568015057485,0.022897515688389714,6,6
COX18,-1.0422951285152386,0.3383426253853832,-0.3656446481604174,6,6
COX19,1.0772906340841886,0.34205142415332895,0.3605213855651339,6,6
COX20,-0.736580402165828,0.31115120308179195,-0.16796834816720718,6,6
COX4I1,0.963072689096428,0.33039911886322454,0.25965022970203755,6,6
COX4I2,-0.37528694411359276,0.29106568316015924,-0.31983039842615235,6,6
COX5A,-0.8215786405903684,0.3177732417727692,-0.2613508555502424,6,6
COX5B,0.0743455685322406,0.28430003181707236,0.020174867596186807,6,6
COX6A1,0.11012531840489054,0.2846300479267422,0.04370353246745218,6,6
COX6B1,0.3432814129398264,0.28991577506255145,0.08425825660607966,6,6
COX6C,-0.3899166943535122,0.2916254200658318,-0.10918175432900767,6,6
COX7A1,-1.022758248001764,0.3363253903318352,-1.2989040575078579,6,6
COX7A2,-0.3994596069741299,0.2920020675192496,-0.1219091570710269,6,6
COX7A2L,-0.4755601324282773,0.2953315406168133,-0.24780479058681415,6,6
COX7B,-0.5457360003593903,0.2989150577434665,-0.24028712693295162,6,6
COX7C,-0.01855345521156486,0.2840408801740677,-0.004755330202442565,6,6
COX8A,-0.16479315939731637,0.2853815079082608,-0.0962960465005942,6,6
COXFA4,-0.04307895933246976,0.2841164584759117,-0.010028389043348795,6,6
COXFA4L2,1.6268492464863833,0.4163555921787189,0.8153474763373765,6,6
COXFA4L3,-0.3895853366452858,0.2916125053655043,-0.41896553639990963,6,6
CP,3.4665270730136415,0.8848641660358795,2.238186934177978,6,6
CPA1,0.20150404082773038,0.28605386256254844,0.19242925472086658,6,6
CPA2,-0.5842851382696577,0.3010931247791929,-0.46808752730694814,6,6
CPA3,0.3249499533380408,0.289303292247773,0.5604324176081654,6,6
CPAMD8,1.4506580972885146,0.38924411440048995,1.0763669464601202,6,6
CPAP,-0.7756518967758977,0.3141054618876557,-0.3256786947763102,6,6
CPD,-0.5989385664527922,0.3019600389582796,-0.3565755242149029,6,6
CPE,0.6966428700900587,0.30828923306141903,0.5695978549332557,6,6
CPEB1,-1.7642551807074103,0.4396534857717001,-0.8111486142751232,6,6
CPEB2,0.5405599982061229,0.29863392422208346,0.1047035518280115,6,6
CPEB3,-1.9030021743216547,0.4650945324127005,-0.2847813138121573,6,6
CPEB4,-0.794370820658862,0.315574918674765,-0.24845525101059973,6,6
CPED1,-0.7101051828189526,0.3092361371723702,-0.3322503187601571,6,6
CPLANE1,-2.350134446030166,0.560180264359929,-0.293950365998894,6,6
CPLANE2,0.3602664677425342,0.2905132650280374,0.14959649351225357,6,6
CPM,-0.16644551344623287,0.2854088740863723,-0.03102002397356962,6,6
CPN2,-1.0933308565993565,0.3437922867386674,-1.719852986454835,6,6
CPNE1,0.4530906725512343,0.2942882265166998,0.06682361234412415,6,6
CPNE2,0.485074789932735,0.29578854623046763,0.11615924505590769,6,6
CPNE3,-1.0246982219029697,0.3365239909376087,-0.3542686905913346,6,6
CPNE4,-1.768847408344534,0.4404647263394121,-1.9364156821857432,6,6
CPNE5,-1.1223345458848615,0.3470054102833822,-0.7243036298820829,6,6
CPNE6,-1.6661681044509198,0.4228294762535319,-2.744152652373435,6,6
CPNE7,1.8956378554074715,0.4636958125817452,1.222230275876731,6,6
CPNE8,-1.4454678044436633,0.3884925273232125,-0.8288600651750944,6,6
CPO,-1.3114690413569778,0.3700212209609428,-1.4158190002672106,6,6
CPOX,-0.7005176262256374,0.30855991587169335,-0.2353583239049284,6,6
CPPED1,-1.7105683812290948,0.43032587798208954,-0.42447335560532107,6,6
CPQ,0.1317606449994877,0.28489171201758734,0.02649227310487312,6,6
CPS1,-1.5061223884085961,0.39744390108233396,-0.9026276927782844,6,6
CPSF1,1.1163195156618173,0.346332131691425,0.4527122113601152,6,6
CPSF2,-0.9102744496998978,0.3254536473278759,-0.2946937032865291,6,6
CPSF3,-0.9871431591347035,0.33274624947037545,-0.4630269645730438,6,6
CPSF4,-0.6186202134521115,0.3031582170636301,-0.08083432371655785,6,6
CPSF6,1.2503526642315557,0.36219275788660077,0.1945781551848862,6,6
CPSF7,0.8660827223100633,0.32152863273325377,0.22207046886292314,6,6
CPT1A,-0.09447304238070311,0.2844699264258866,-0.01898457922637231,6,6
CPT1B,1.1848087327236978,0.35421225529597,0.4213844432337668,6,6
CPT1C,0.753430076263272,0.3124065126299573,0.34884778698874497,6,6
CPT2,-1.1866913393103766,0.354435485378766,-0.5703069082601147,6,6
CPTP,-0.21227700348753464,0.28627674494953564,-0.08778987911403346,6,6
CPVL,0.7115633409945616,0.30933978805142043,0.4063718754752905,6,6
CPXM1,2.0301009852629814,0.4900891691573397,1.879841153410172,6,6
CPXM2,-0.9395859701526827,0.32816475840444115,-0.644437694601713,6,6
CR1,-1.0701888875864716,0.34128888139473174,-0.785327714115633,6,6
CR1L,-1.1441599320134743,0.3494787661403072,-1.1059993580573433,6,6
CR2,-0.5797324369669727,0.30082815356263654,-1.2048515176373713,6,6
CRABP1,-2.046484260870073,0.4934285601384997,-1.4246568248911593,6,6
CRABP2,0.3926903434312249,0.29173395393025997,0.25955246800415166,6,6
