gene,g,var_g,logFC,n_dn,n_ctrl
ACKR1,1.7166758923587289,0.2476986731478505,1.0610495947692309,9,13
ACKR2,0.34462626523738193,0.1769934517299962,0.08278928931623933,9,13
ACKR3,-0.30176047508874,0.17630075477085408,-0.2636490816923077,9,13
ACKR4,1.8335489819790858,0.25807181689562303,0.826455105102564,9,13
ACLY,1.3446514374702956,0.21922645736998284,0.4962921824700855,9,13
ACN9,-0.36605832602275806,0.1773742376139741,-0.13395326882051284,9,13
ACO1,0.4789051978646947,0.17975802487625508,0.31236685234188033,9,13
ACO2,0.09690135317781193,0.17425901696890178,0.10385259363247872,9,13
ACOT1,0.3254383231882634,0.17667202271769925,0.4194581918034188,9,13
ACOT11,0.6092694520957624,0.1833045017941363,0.2893391916923077,9,13
ACOT13,-0.25750258739072696,0.1756819597255325,-0.1813878846923077,9,13
ACOT7,-0.006366249198617631,0.17402528339093098,-0.002562194512820526,9,13
ACOT8,-0.12759183388899473,0.17443126206458845,-0.07167797163247862,9,13
ACOT9,-1.208501454160763,0.2105361642804265,-0.4341024781367522,9,13
ACOX1,-0.07655750637327005,0.17417079645726186,-0.010966303649572642,9,13
ACOX2,-0.44724053499791777,0.17902487256634012,-0.42781452256410246,9,13
ACOX3,0.6853416753214111,0.18576660046101848,0.2315593524786325,9,13
ACOXL,0.3693728299879654,0.17743517735104247,0.06091252765811965,9,13
ACP1,0.5123894525156728,0.18058784393894228,0.16252900914529914,9,13
ACP2,1.3188054424751872,0.21750546504026388,0.8238800315042736,9,13
ACP5,0.6908452538911849,0.18595594928330894,0.5597709646666666,9,13
ACP6,0.34216923657565074,0.1769512648241786,0.15124331923076922,9,13
ACPP,0.04131486149628249,0.17406694310722096,0.04522705194871793,9,13
ACR,-0.1315495213919548,0.17445690207717082,-0.025637650658119675,9,13
ACRV1,0.49119014453239584,0.18005596411485342,0.15795674218803418,9,13
ACSBG1,0.8473756262683585,0.19197540646255185,0.1927783224273504,9,13
ACSBG2,-0.3849657777349008,0.17772923641338548,-0.11824833305982906,9,13
ACSF2,-0.15453375838470454,0.1746212872247221,-0.168978764974359,9,13
ACSL1,0.5309964933236673,0.1810732020607603,0.7899357390341881,9,13
ACSL3,-0.08528976000706595,0.17420612874176108,-0.04468340986324786,9,13
ACSL4,0.30460026740252166,0.1763438032352517,0.14823033709401712,9,13
ACSL5,-0.7140923356158296,0.1867724667573413,-0.40876794241880343,9,13
ACSL6,0.934431948827111,0.19585334683743036,0.22463016856410256,9,13
ACSM1,0.21240882043127912,0.17515220783763472,0.056538256008547005,9,13
ACSM2A,0.011782988877201334,0.1740277411333815,0.016003445923076814,9,13
ACSM3,0.5860622921964305,0.18261099542107287,0.450839145094017,9,13
ACSM5,-0.1743123139281789,0.17478388973238443,-0.09142463686324788,9,13
ACSS3,0.4081863942950116,0.17818967347489859,0.2704554501709401,9,13
ACTA1,-0.022447544398542435,0.17403686746894764,-0.004956566384615384,9,13
ACTA2,-0.036242187342264365,0.17405710756629333,-0.0077700728803418925,9,13
ACTB,1.2360586549216905,0.21222029512288,0.5885587135555557,9,13
ACTBP9,0.669204540329063,0.18522013808263532,0.13156984017948717,9,13
ACTC1,0.8863494989223778,0.19366465601870828,0.18934163235042734,9,13
ACTG1P4,-1.0977637157021525,0.20415139955051442,-0.7395016094102562,9,13
ACTG2,1.3427966839275816,0.21910184352188228,0.2037077212478633,9,13
ACTL6A,-0.08760731931111765,0.17421614622263154,-0.03875173727350427,9,13
ACTL6B,0.24700498977797958,0.17554955678709,0.05466220422222223,9,13
ACTL7A,1.1278358797255479,0.20582461445261704,0.18688315933333333,9,13
ACTL7B,0.6186586350722618,0.1835927328314464,0.08197213767521366,9,13
ACTL8,0.4761583926119122,0.17969244053407854,0.16891433255555557,9,13
ACTN1,2.786007204281294,0.3680701737203913,1.2355086372222224,9,13
ACTN2,0.09468770319168879,0.17424841419110249,0.03223174692307692,9,13
ACTN3,0.6443412457320428,0.18440366118649754,0.11341305115384614,9,13
ACTN4,-2.0741453161746053,0.2815762399779359,-1.1085030101709399,9,13
ACTR10,-1.4660096731588947,0.22775387920759577,-0.5847169507777777,9,13
ACTR1A,0.1985333539969919,0.1750096574789419,0.07689599233333333,9,13
ACTR1B,0.7551615440466032,0.18828099410288077,0.23889262902564104,9,13
ACTR2,0.36797715577760925,0.177409449842064,0.3191883214529915,9,13
ACTR3,0.8675100719835406,0.1928386132875317,0.2975579408974359,9,13
ACTR3B,-1.0078256684289206,0.19941708461131455,-0.17822610187179488,9,13
ACTR3P2,0.7809184132193502,0.18927010936533523,0.1761997538119658,9,13
ACTR5,0.9058474135830158,0.1945382585800855,0.28092647447008545,9,13
ACTR6,-0.7851315183171645,0.18943505768908492,-0.30341919276923074,9,13
ACTR8,-0.23908662421254548,0.1754533305096433,-0.07988529159829058,9,13
ACVR1,0.16481130304206176,0.1747033393029701,0.0906699313931624,9,13
ACVR1B,0.2025917117644123,0.17505035520460038,0.047258387435897435,9,13
ACVR2A,0.8987455073029526,0.19421785733514055,0.29908669898290596,9,13
ACVR2B,0.26289724264331243,0.17575214416744595,0.0913654126837607,9,13
ACVR2B-AS1,0.20479983815266695,0.17507284450539348,0.06146244851282052,9,13
ACVRL1,0.05371145667830374,0.17409639317717215,0.01827127165811964,9,13
ACYP1,-2.2638443391162966,0.3021490499564321,-0.8000467116239316,9,13
ACYP2,-1.8829381826892257,0.26266067515843466,-0.6097896735384616,9,13
ADA,0.708081248179113,0.1865587465132818,0.5920379875726496,9,13
ADAM10,0.7394942436954509,0.1876955635741772,0.36414932088034185,9,13
ADAM11,-0.43851085544171065,0.17883156442121503,-0.16400582717094017,9,13
ADAM12,0.9569261508140273,0.1969169616155033,0.45500262082905985,9,13
ADAM15,0.9356605274604919,0.1959107857289007,0.3146468223589744,9,13
ADAM17,-0.28016860821046063,0.1759866313883742,-0.043077061213675216,9,13
ADAM18,0.1547986342780462,0.17462333559206822,0.033262184589743615,9,13
ADAM19,0.8167235923958164,0.19070020582210773,0.38766112090598287,9,13
ADAM2,0.043794214219050304,0.17407221849268614,0.00783904863247863,9,13
ADAM20,0.6941052136236987,0.18606882135219954,0.1334131335555556,9,13
ADAM21,0.6787855059199298,0.18554301423888392,0.07106592287179488,9,13
ADAM22,1.0148040548902346,0.1997699519082511,0.25714381770940176,9,13
ADAM23,1.190796394105847,0.20947417146809674,0.19708547012820513,9,13
ADAM28,0.5788508619648962,0.1824009781726471,0.23546203799999998,9,13
ADAM29,-0.15523183432564558,0.17462669322241214,-0.04921768228205126,9,13
ADAM30,-0.5786192081303875,0.18239427486314544,-0.20881774320512822,9,13
ADAM3A,0.09450629715023343,0.17424755616773574,0.015067606743589743,9,13
ADAM3B,0.28802559983224835,0.1760982388166777,0.07073586000854702,9,13
ADAM5,0.24034466596851053,0.1754684091241974,0.055316260410256404,9,13
ADAM7,0.7739588061263456,0.1889995760022225,0.11515287078632479,9,13
ADAM8,2.003607009756364,0.27438529640133047,0.693218052982906,9,13
ADAM9,-0.45393123134109215,0.17917560923238052,-0.23539196230769227,9,13
ADAMDEC1,0.9771487260103832,0.1978947609813024,1.0203433787521365,9,13
ADAMTS1,-0.14048366556888953,0.17451766167000132,-0.14018719597435902,9,13
ADAMTS12,0.42115863500567446,0.1784586350587056,0.10689974296581196,9,13
ADAMTS13,0.7250750226870387,0.18716761487582478,0.10213499023931624,9,13
ADAMTS2,1.1007752196549458,0.2043169222678694,0.2729935993589744,9,13
ADAMTS20,0.9727802609894374,0.19768180606697647,0.1832015865641026,9,13
ADAMTS3,0.42995759541186374,0.17864585850901835,0.1603983582735043,9,13
ADAMTS5,-0.07374077548842425,0.1741602127119504,-0.06558218669230771,9,13
ADAMTS6,0.38538223492575324,0.17773725683761873,0.0915184946068376,9,13
ADAMTS7,1.1036588254033317,0.20447584023497606,0.28804437294017093,9,13
ADAMTS8,-0.23989367819746266,0.17546299458368722,-0.0504616714871795,9,13
ADAMTS9,-0.42565950371728467,0.17855392049033067,-0.16970819875213672,9,13
ADAMTSL2,1.3719529211802932,0.22108064061108804,0.3245767948717949,9,13
ADAMTSL3,1.4616799043469209,0.22743697373200014,0.9663940423076923,9,13
ADAMTSL4,-0.08012718191967613,0.17418477929476925,-0.02222841913675215,9,13
ADAP1,0.9107814127019832,0.19476233970579504,0.4028802044957265,9,13
ADAP2,1.4335649639594346,0.22540198281000992,0.6575133760598291,9,13
ADAR,-0.17574036029792167,0.1747963870186506,-0.0440360351025641,9,13
ADARB1,-0.6027461989933779,0.18310684467273364,-0.38195322136752136,9,13
ADARB2,-0.10749479630444296,0.1743131484435229,-0.038279045341880334,9,13
ADAT1,-0.23052783067630744,0.17535284718061764,-0.0980771524188034,9,13
ADCK2,0.33873493987153724,0.17689280414995387,0.10198047155555552,9,13
ADCK3,0.9349724411539406,0.1958786068056435,0.3879207744786325,9,13
ADCK4,0.027347794792328052,0.1740429677097096,0.0039899276581196585,9,13
ADCY1,-1.1581149916565179,0.20755502851019894,-0.9915735483076922,9,13
ADCY10,0.36085237035918005,0.1772796309925555,0.060456200905982915,9,13
ADCY2,0.061780012221959967,0.17411968941046316,0.0164893460940171,9,13
ADCY3,0.12657513441475599,0.17442480177901235,0.0498624257094017,9,13
ADCY6,0.7948014039873729,0.189817001957217,0.19755375882051282,9,13
ADCY7,-0.3952346323037482,0.17792953052701652,-0.2504089799572649,9,13
ADCY8,-0.44052687618742425,0.17887586837879577,-0.14840807877777779,9,13
ADCY9,1.1387924907205513,0.20644547858574747,0.32372746286324794,9,13
ADCYAP1,-0.18868372140370687,0.17491430883077833,-0.058148792547008527,9,13
ADCYAP1R1,-0.08855780877043454,0.17422033230006506,-0.01777901432478632,9,13
ADD1,-0.29453055849647475,0.17619297640991566,-0.08436415323931622,9,13
ADD2,0.9790873732993138,0.1979895722765633,0.30051800329914535,9,13
ADD3,-0.18863745299020693,0.17491387237947534,-0.18473045568376076,9,13
ADD3-AS1,-0.10548732587034314,0.17430245956069143,-0.014711914102564106,9,13
ADGB,-0.3469522928551932,0.17703366750064642,-0.032806907307692305,9,13
ADH1A,0.8067411291351037,0.19029505139866407,0.21256681572649572,9,13
ADH1B,2.0801732778018533,0.2822022918047322,2.183965690683761,9,13
ADH1C,1.2983011806223859,0.21616391905284654,0.6977983958974358,9,13
ADH5,-0.9023296950212819,0.19437924212563953,-0.4936541898632478,9,13
ADH6,0.998085005706019,0.19892861212808913,0.5532995087179486,9,13
ADH7,0.2105857630981,0.17513292925319976,0.050729671341880375,9,13
ADI1,0.04423878176007017,0.1740731969079999,0.054043230478632465,9,13
ADIPOQ,-0.09527381787211302,0.17425119767200775,-0.01627944934188035,9,13
ADIPOR1,-0.18244031310549577,0.17485638185886032,-0.08910573752991449,9,13
ADIPOR2,-1.569160818452269,0.23558091201685438,-0.5453352552136752,9,13
ADIRF,-0.20273438603840208,0.17505180094476874,-0.19118811919658116,9,13
ADK,0.35238599294418016,0.17712866736329091,0.13355660968376068,9,13
ADM,-1.5798553089606637,0.23642284009398937,-0.7851574367264957,9,13
ADM2,1.46056793924358,0.2273557377913655,0.46805250208547006,9,13
ADNP,-0.824491114167669,0.19101891009624564,-0.3938756643076923,9,13
ADNP2,0.6336753535060435,0.18406288150373476,0.24856713253846152,9,13
ADO,-0.34642961676438555,0.1770246071469975,-0.10148190555555556,9,13
ADORA1,1.813115729695212,0.2562089863944146,0.4523016047350428,9,13
ADORA2A,-0.04760494825669544,0.1740809259401726,-0.025446181068376067,9,13
ADORA2B,0.27816077413470724,0.17595860556939003,0.058068233598290594,9,13
ADORA3,0.8613768692241623,0.19257352293357002,0.13984257933333333,9,13
ADPGK,0.3497847275697994,0.1770830040537365,0.10715301419658119,9,13
ADPRH,-0.21460728235628032,0.17517567730371822,-0.034585049350427347,9,13
ADPRM,0.8884435547286371,0.19375756891118093,0.13451530817094018,9,13
ADRA1A,0.7923678431355765,0.18972044013359265,0.14885079383760683,9,13
ADRA1B,1.0153153871159997,0.19979590354557233,0.20266201791452992,9,13
ADRA1D,0.43084863152319114,0.17866503374484471,0.11451760916239315,9,13
ADRA2A,2.8335332450587796,0.37474703643404295,1.0065888178119657,9,13
ADRA2B,0.43051245024327567,0.17865779440807125,0.13287870136752136,9,13
ADRA2C,0.4363744664763021,0.17878483703752146,0.16395898305982906,9,13
ADRB1,-0.18668691018225486,0.17489557022354446,-0.031407955905982894,9,13
ADRB2,1.4692441140833032,0.2279912268319203,0.7868598327692308,9,13
ADRB3,0.36844304114757037,0.17741802702696127,0.07499949239316242,9,13
ADRBK1,0.1949924437218576,0.17497482149042506,0.04785304221367519,9,13
ADRBK2,1.0113241522704888,0.1995936836868501,0.2870530642136752,9,13
ADRM1,-0.18384380296041572,0.17486923375988325,-0.11412939353846155,9,13
ADSL,0.463150338533116,0.17938697606479304,0.21813832485470086,9,13
ADSS,0.1606279691652997,0.17466930377466375,0.11013304484615385,9,13
ADTRP,1.1090753299417144,0.2047754723498426,0.28846075332478627,9,13
AEBP1,1.0621386226952017,0.202227731508231,0.5497491537350427,9,13
AEN,0.9771473844504116,0.19789469543616656,0.3010138858034188,9,13
AES,1.5710665838620888,0.23573052543591186,0.5372483962820513,9,13
AF007147,-0.2808979835917401,0.17599686209235715,-0.07760691711111112,9,13
AF070581,0.6923481604103346,0.1860079195432989,0.18805193055555558,9,13
AF090939,0.2686477049122151,0.17582855989657456,0.051826011863247846,9,13
AF198444,-0.7669635697002929,0.18873009809389493,-0.12088226235897435,9,13
AFAP1,-1.3715020970716225,0.22104972021950597,-0.1978256985042735,9,13
AFF1,0.41344091221833273,0.1782976048601077,0.09338640136752135,9,13
AFF2,1.5069129571236315,0.23079393667138673,0.3339805003760684,9,13
AFF3,1.0983468383801436,0.20418341459720096,0.21966120473504275,9,13
AFF4,-0.028501622813119062,0.17404457872528406,-0.007042174299145297,9,13
AFG3L2,0.8233427613972527,0.19097160273134087,0.4000054343589744,9,13
AFM,-0.8727214453405688,0.19306533819164282,-0.9849084694017096,9,13
AFP,0.361224794465265,0.17728635396612136,0.08762961494017096,9,13
AFTPH,-0.17333563732089982,0.1747754012418456,-0.08363819081196582,9,13
AGA,-0.2990292293120011,0.17625973216228277,-0.1360519563760684,9,13
AGAP1,0.4759363387736843,0.17968715512684202,0.4027383483418804,9,13
AGAP10,0.06494989721160639,0.17412973239140447,0.02492130455555554,9,13
AGAP11,0.03950417422271636,0.174063284657235,0.01460878451282049,9,13
AGAP2,1.0408511157694869,0.20110854629267416,0.1778897439145299,9,13
AGBL2,-0.3383368790103481,0.1768860662551711,-0.1378705049230769,9,13
AGBL3,0.1161710040990956,0.17436166271754433,0.024556705820512816,9,13
AGBL5,-0.04190232170921975,0.1740681652768251,-0.03384043666666664,9,13
AGER,1.0783285839314196,0.20309408353579805,0.2332482068376069,9,13
AGFG1,0.23880631474239797,0.17544998156173067,0.16320894425641028,9,13
AGFG2,0.967991568892079,0.19744946209886324,0.23653518663247863,9,13
AGGF1,0.07397040438290788,0.1741610606808238,0.04002983801709395,9,13
AGK,0.3784393869530084,0.17760467940264377,0.08969162684615384,9,13
AGL,0.011566461222686364,0.17402761473833991,0.0076837657692307645,9,13
AGMAT,-0.34368405790034906,0.17697723845408078,-0.10561997152136751,9,13
AGO1,-1.1381869119664514,0.20641100632700268,-0.4311321082564103,9,13
AGO2,-1.1176208339805578,0.20525117837639445,-0.5226578046068376,9,13
AGO3,0.6987850504449602,0.18623178383084368,0.2264717898717949,9,13
AGO4,0.24015776107576348,0.17546616391783262,0.060055688222222216,9,13
AGPAT1,0.5505263376521736,0.1816012513739274,0.28092494339316243,9,13
AGPAT2,1.4558266453048938,0.22701005069220206,0.5344046897863248,9,13
AGPAT3,-0.5457202735595112,0.18146953558705622,-0.10958309863247861,9,13
AGPAT4,0.0251210495721968,0.17404004684099975,0.006235651897435916,9,13
AGPAT5,-0.018044955583678954,0.17403241067325995,-0.008828262128205148,9,13
AGPS,0.9288056887025616,0.19559127034686552,0.45896152781196586,9,13
AGR2,1.3465457792494426,0.21935390855307177,1.2738981157264955,9,13
AGRN,1.0257474557963169,0.20032821623952496,0.3626198047606838,9,13
AGRP,0.0161739917972614,0.174030810112976,0.0038145930170940118,9,13
AGT,0.45096905852115166,0.17910859745629587,0.5062461133333332,9,13
AGTPBP1,-0.9984955391362148,0.19894910370458255,-0.2596478699487179,9,13
AGTR1,-0.7438244289179523,0.1878561396890875,-0.6773465252136752,9,13
AGTR2,0.847579570606152,0.19198404837543226,0.17044249445299145,9,13
AGXT,0.3721723386401516,0.17748707640393152,0.3781374491965811,9,13
AHCTF1,-1.7612517095955555,0.2515744597765412,-0.5228832098376068,9,13
AHCY,0.04694066130970047,0.17407935580481435,0.04426642572649575,9,13
AHCYL1,0.5284356976961617,0.18100537732770025,0.4102408477606837,9,13
AHCYL2,0.7358364930970571,0.18756065377704392,0.27759115758974356,9,13
AHDC1,0.2710491083120092,0.17586096064062792,0.07385199876923078,9,13
AHI1,0.015886633320944834,0.17403057979066638,0.0024415342991453027,9,13
AHNAK,-1.0919167655523496,0.20383132573506713,-0.5207291881965812,9,13
AHNAK2,1.2394140658788475,0.21242795083016794,0.5982196693589743,9,13
AHR,0.6180275627567327,0.1835732218708852,0.18183989303418802,9,13
AHSA1,-0.05409687037636512,0.17409743194732247,-0.024026631418803457,9,13
AHSA2,-0.1377365010232157,0.17449855375556247,-0.0855021806239316,9,13
AHSG,1.0296478455260656,0.20052863730762124,0.2870351348119659,9,13
AHSP,0.9544288696734909,0.19679763184436494,0.2766716137350427,9,13
AICDA,-0.5973084264953442,0.18294370407176813,-0.08397002514529914,9,13
AIDA,-0.07483846674223024,0.17416429006531775,-0.046169143059829075,9,13
AIF1,-0.6967846483227943,0.18616199131616754,-0.16799059206837608,9,13
AIFM1,0.1261350836159357,0.17442202164567952,0.18290260129914535,9,13
AIM1,2.010228045681884,0.27504969005385965,0.6935314563931624,9,13
AIM1L,1.8919169905458557,0.2635080176406117,0.4653102567692308,9,13
AIM2,0.6425706894343253,0.18434669743571214,0.628805406051282,9,13
AIMP1,0.18223787021386065,0.1748545361962116,0.08960168700000001,9,13
AIMP2,-0.001217358712311354,0.1740243072117654,-0.0007175447008546942,9,13
AIP,-0.16513459339732434,0.17470600601112202,-0.09258732632478635,9,13
AIPL1,1.0053019289645773,0.19929006937220703,0.2563656673333333,9,13
AIRE,0.4831241803870724,0.17985949450457656,0.1223469844102564,9,13
AJ011981,1.1744422238678964,0.2085071335928038,0.13338259797435895,9,13
AJAP1,-0.5693330891744092,0.1821277743234314,-0.7259045657264958,9,13
AK021537,0.9606828541078498,0.19709705881712963,0.2523149169059829,9,13
