gene,g,var_g,logFC,n_dn,n_ctrl
AASDHPPT,-0.60130562442532,0.16395007125255812,-1.5496827343253274,18,9
AASS,-0.7941422131766042,0.16933193926822834,-2.047705546915087,18,9
AATBC,0.31878834494856645,0.15875122235074857,1.15564189053784,18,9
AATF,-0.15790220705924188,0.1572173643131312,-0.6509128839672194,18,9
AATK,-0.10486943905194436,0.15693865415818903,-0.3678578389543645,18,9
AATK-AS1,0.6952643165804764,0.16638655157144996,2.225354697155994,18,9
ABALON,0.44345004855454345,0.16065166108450818,1.169718713403804,18,9
ABAT,-0.499279113465986,0.16170429483611526,-1.2619371103792352,18,9
ABCA1,-0.6335145731803319,0.16474551646188482,-1.3030193177470908,18,9
ABCA10,-0.4445290893540092,0.16067082439888575,-1.5025859325258004,18,9
ABCA11P,-0.678076515746635,0.16591445739738955,-1.6453202510386662,18,9
ABCA12,0.00493889770946016,0.15671919002745932,0.019191611450420254,18,9
ABCA13,0.06937877425001253,0.15681497045957632,0.23699267874823082,18,9
ABCA17P,-0.39474938613175276,0.15983524373027555,-1.3439195407169517,18,9
ABCA2,-0.3808771683233932,0.15962005052024855,-1.2183407150128263,18,9
ABCA3,-0.20917997164007024,0.15759382738395444,-0.6932023312667441,18,9
ABCA4,-0.3944828389483534,0.15983103637774268,-1.5554822336161163,18,9
ABCA5,-0.2948910265700657,0.15845791652427857,-0.7785363287642504,18,9
ABCA6,-0.44770612277418825,0.16072751762063758,-1.7520386239865697,18,9
ABCA7,-0.6605555859382098,0.1654453758155311,-2.251516195671397,18,9
ABCA8,-0.34774642546805157,0.15913725370176376,-0.9379196908875649,18,9
ABCA9,-0.4224754564471434,0.16028841239925207,-1.2888301028255364,18,9
ABCA9-AS1,-0.10284308817547148,0.156930236188957,-0.20626507418539763,18,9
ABCB1,-0.3258618565370887,0.15884242116416358,-0.5594944153256494,18,9
ABCB10,-0.5305807922449621,0.16234902171523347,-1.5344511672664378,18,9
ABCB11,0.3341839784179052,0.15895228080187201,1.1083681714099072,18,9
ABCB4,-0.3811485736921601,0.159624186877799,-1.2586042267790898,18,9
ABCB5,-0.58805283710032,0.16363482495768233,-2.006665491987012,18,9
ABCB6,-0.3186526297113368,0.15874949214168665,-0.9972796142518501,18,9
ABCB7,-0.4640735931096342,0.16102598816968136,-1.3071962098560936,18,9
ABCB8,-0.5086208444226755,0.16189260544087236,-1.330184238548254,18,9
ABCB9,-0.6636807226848094,0.16552814420651626,-1.9615965180791455,18,9
ABCC1,0.2438418465550312,0.15790787909587498,0.6441752148527149,18,9
ABCC10,-0.44673865983231564,0.1607102107770231,-1.041291819914747,18,9
ABCC11,-0.46662071465064875,0.16107340000006928,-2.0611642236120638,18,9
ABCC12,-0.5354999414669417,0.1624539059194696,-1.9217957247324202,18,9
ABCC13,-0.08654799963425465,0.15686851329806145,-0.2705070821389577,18,9
ABCC2,-0.9260292904858529,0.17386930711000229,-2.73033816688201,18,9
ABCC3,-0.9317790988053432,0.1740829479526576,-3.2190410179675606,18,9
ABCC4,-0.9085166658588397,0.17322675281611288,-2.912846051502164,18,9
ABCC5,-0.743470768025831,0.16777367783142602,-1.8543022506419806,18,9
ABCC5-AS1,-0.6359898429628661,0.16480836378028624,-0.39363285895825684,18,9
ABCC6,-0.41134739934879394,0.16010283583226795,-1.3572631302304936,18,9
ABCC6P1,-0.42302037930066366,0.16029762699932118,-1.11776439078846,18,9
ABCC6P2,-0.25692931900820176,0.158038955672568,-0.28775418140235104,18,9
ABCC8,-0.288087696718511,0.15837859259325918,-0.7731411605949869,18,9
ABCC9,-0.4521165135271168,0.16080688900932594,-1.3403664377108147,18,9
ABCD1,0.14096491595268873,0.1571161243238386,0.3768547575373633,18,9
ABCD2,-0.3562894014213504,0.15925754492455133,-1.0900244552163803,18,9
ABCD3,-0.5600111039962742,0.16299095090523016,-1.5051268353211342,18,9
ABCD4,-0.647451562852218,0.1651025726980432,-1.836624661838056,18,9
ABCE1,-0.37468657347687817,0.1595265027401245,-1.1492156910703963,18,9
ABCF1,0.9093696018792332,0.17325776362968753,2.8262244043134386,18,9
ABCF2,-0.9654137110314357,0.1753591748421974,-2.5881583443967076,18,9
ABCF3,-0.7737863115810621,0.1686936072930521,-1.9058077160274172,18,9
ABCG1,-0.6018817497288059,0.16396393498637982,-1.5276260565024966,18,9
ABCG2,-0.3833070061778193,0.15965718739294768,-1.2428282981140066,18,9
ABCG4,-0.07251883365373611,0.1568238817979376,-0.23611870286287573,18,9
ABCG5,-1.1990019444934592,0.18547081543122956,-2.860745390565339,18,9
ABCG8,0.3075475751615098,0.15861041239300214,1.0079437483872864,18,9
ABHD1,-0.5364311955119618,0.1624738707236155,-1.5275014264859608,18,9
ABHD10,-0.7582435669222143,0.1682173683088261,-2.170856098543025,18,9
ABHD11,-0.8807498000092006,0.17223310637757255,-2.0883037275930945,18,9
ABHD11-AS1,-0.37786169040531925,0.15957429131476694,-0.5728855323793764,18,9
ABHD12,-0.4961473075147808,0.16164194518833097,-1.3986746670762562,18,9
ABHD12B,-0.4343017121243248,0.16049106171633004,-1.4495839145469294,18,9
ABHD13,-0.40300728453005075,0.15996699960093336,-1.0421218054596961,18,9
ABHD14A,-0.1800491326883525,0.1573670559768842,-0.3587227769658228,18,9
ABHD14B,-0.7757864210490348,0.16875559359492903,-1.842944583228323,18,9
ABHD15,-0.02071791541845817,0.15672728681363338,-0.05440201048806914,18,9
ABHD16A,0.3051019073150676,0.15858044565019347,1.1129712369752913,18,9
ABHD16B,0.7250084741155662,0.16723144792403527,1.862943295040163,18,9
ABHD17A,0.15828475983400309,0.1572197834771618,0.45182196672194674,18,9
ABHD17B,-0.18535808698006578,0.1574058545814258,-0.5734138144956962,18,9
ABHD17C,-0.4341169177264222,0.16048785213837344,-0.8921725576470716,18,9
ABHD2,-0.5346057559305083,0.16243476845872826,-1.230441162793042,18,9
ABHD3,-0.43228872241388566,0.16045617296377224,-1.171786779078524,18,9
ABHD4,-0.20769504958596285,0.15758144684569797,-0.5903517111490153,18,9
ABHD5,-0.8194735901349931,0.17014944147182234,-2.4007535029102707,18,9
ABHD6,-0.6496752424946317,0.1651602605874568,-1.8191853058001466,18,9
ABHD8,-0.24688161876406903,0.15793771284691896,-0.7035564105274079,18,9
ABI1,-0.6628501485159087,0.16550610856099887,-1.7933387661725777,18,9
ABI2,-0.5422004118837164,0.16259832790618506,-1.510744329074437,18,9
ABI3,-0.3371789285892978,0.15899249477094016,-0.9364095508269035,18,9
ABI3BP,-0.47066793821665676,0.16114926833455,-1.38492235253183,18,9
ABL1,-0.5881783944347044,0.16363777864684337,-1.3521556341604768,18,9
ABL2,-0.19622292575866887,0.15748877090511348,-0.6010887826276887,18,9
ABLIM1,-0.9420122273521394,0.17446644290286642,-1.2589131919671104,18,9
ABLIM2,-1.265706079618209,0.18875893977289754,-3.8609385093000474,18,9
ABLIM3,-0.580474129878229,0.16345770648240537,-1.7753695702344157,18,9
ABO,-0.725199678292378,0.16723699364115502,-2.0791476151686945,18,9
ABR,0.6900087132623063,0.1662409426608057,2.3511646989712505,18,9
ABRA,-0.7690163630611931,0.16854642550636492,-2.0397505275178194,18,9
ABRACL,-0.06464601208672985,0.156802284310822,-0.16252004504303974,18,9
ABT1,0.18956727773036042,0.15743741722896962,0.5581961648859357,18,9
ABTB1,-0.7292766619362111,0.1673555911661441,-2.2378864267776333,18,9
ABTB2,-0.2806359001088891,0.15829383234184616,-0.869772042431447,18,9
ACAA1,-0.8184635301701524,0.1701163531776194,-2.396106623911069,18,9
ACAA2,-0.22534065465619807,0.1577342703860653,-0.6400455791379338,18,9
ACACA,0.3755506177868584,0.15953946750364947,1.1353183819756758,18,9
ACACB,-1.0775813763366489,0.17994233462579937,-3.3225538522807447,18,9
ACAD10,-0.6282533509203222,0.1646127476320999,-1.8841668324865566,18,9
ACAD11,-0.8613545513204087,0.17155733543485527,-1.8709289629786068,18,9
ACAD8,-0.8301132159556811,0.1705004611993333,-2.3254983981019404,18,9
ACAD9,-0.8257634705102871,0.17035640835783153,-2.4127491446266145,18,9
ACADL,-0.08395926914334222,0.15685968535074932,-0.23711366938869816,18,9
ACADM,-0.4633146601013566,0.16101191165854437,-1.1664713286861597,18,9
ACADS,-0.5420734918951656,0.162595575585556,-1.4353169906485514,18,9
ACADSB,-0.9192476149227187,0.1736190257240698,-2.6201496540208185,18,9
ACADVL,-0.7586882455342012,0.16823085925148293,-1.3359178591610226,18,9
ACAN,-0.037814036577431195,0.1567473002004932,-0.12311502303157162,18,9
ACAP1,-0.04304862800468628,0.15675576586070936,-0.12958155463091714,18,9
ACAP2,-0.3668745586014071,0.1594106410082272,-0.6856881423251453,18,9
ACAP3,-0.5170648040119622,0.1620658224042062,-1.5588850906947815,18,9
ACAT1,-0.6439911862141305,0.16501319513167728,-1.8755080293976358,18,9
ACAT2,-0.05022170875990687,0.15676914657386293,-0.15286009633905584,18,9
ACBD3,-0.4983529837683153,0.16168581610186328,-0.6361973096736158,18,9
ACBD4,-0.6969026095362364,0.16643216711681597,-2.036393263120185,18,9
ACBD5,-0.980812893251486,0.17595858080461466,-2.543518138664416,18,9
ACBD6,-0.5420542042833948,0.16259515738087374,-1.427840768428914,18,9
ACBD7,-0.4061245851699915,0.16001744574683757,-1.1074999907609553,18,9
ACCS,-0.7342866486690485,0.1675022398215201,-2.1674268889382935,18,9
ACCSL,-1.077454081048416,0.17993684810860539,-2.5259818424067944,18,9
ACD,0.1904333715153502,0.1574439995529817,0.6085609080554999,18,9
ACE,0.14487753757678892,0.15713849219113393,0.35256581802875253,18,9
ACE2,-0.4591263707834002,0.16093464266022237,-1.688290018431359,18,9
ACER1,-0.4758332223200632,0.16124704728251754,-1.2425161143571581,18,9
ACER2,-1.0841168887863293,0.18022489074428263,-2.3395654148706244,18,9
ACER3,-0.4279061767962144,0.1603807760960547,-1.2318338438117813,18,9
ACHE,-0.00827503087060958,0.15672007169596583,-0.02151842001284132,18,9
ACIN1,-0.9909470357288801,0.17635822272564472,-1.3058688872780344,18,9
ACKR1,0.035097485604089956,0.15674333884316224,0.09157880617921954,18,9
ACKR2,-0.22061372291804657,0.15769211046804285,-0.6472993085651004,18,9
ACKR3,-0.2916709939942147,0.15842014154799908,-0.7709999951774771,18,9
ACKR4,-0.3493469908729347,0.15915956857388713,-0.7370993325686015,18,9
ACLY,-0.6126279542751486,0.16422496238043469,-1.633273564086978,18,9
ACMSD,-1.2078937122529034,0.18589884657524963,-3.394885400892018,18,9
ACO1,-0.6791699801254316,0.16594413941131922,-1.9605940255424095,18,9
ACO2,-0.7219623820877665,0.16714329579624448,-2.3310080181429615,18,9
ACOT1,-0.0627014116267339,0.15679733151364733,-0.15918400040760816,18,9
ACOT11,-0.6779375074289647,0.16591068745282758,-1.8642025836563239,18,9
ACOT12,-0.7704138957540205,0.16858945358866537,-2.0283861924052875,18,9
ACOT13,-0.07451670210132308,0.15682975695108878,-0.19779551143616203,18,9
ACOT2,-0.3472883703082035,0.15913088641627418,-1.09257236684708,18,9
ACOT4,-0.3497159674482299,0.15916472733101267,-0.8948667120324587,18,9
ACOT6,-0.9636443194179538,0.17529090966017746,-1.5910939162211586,18,9
ACOT7,-0.2440025393844368,0.1579094469577687,-0.7049220397220539,18,9
ACOT8,-0.6421961880699834,0.16496702105268,-1.6136704102919777,18,9
ACOT9,-0.7648820233231486,0.1684195923653059,-2.1559015379341067,18,9
ACOX1,1.2067638388435484,0.18584428142805598,1.4016014198259814,18,9
ACOX2,-1.145365963351983,0.18295596597335195,-2.8292898975452774,18,9
ACOX3,-0.5946934685738254,0.163791908604535,-1.5595734427884418,18,9
ACOXL,-0.013658226541033762,0.15672243311629258,-0.04519316926309713,18,9
ACP1,-0.7253103076807955,0.16724020302180787,-1.7274833432235042,18,9
ACP2,-0.49711073403906125,0.1616610838111847,-1.3761827873954169,18,9
ACP5,-0.4382610256461536,0.160560156705256,-1.0585607012250648,18,9
ACP6,-1.2714650121645878,0.18905116771642153,-3.014915736614579,18,9
ACPP,-0.2420777430917601,0.15789073484725566,-0.7069296659455921,18,9
ACPT,-0.45683594421114404,0.16089268377171337,-0.6932318170702787,18,9
ACR,-0.4902501674290439,0.16152560670653174,-1.012710779907694,18,9
ACRBP,-0.22745573996746424,0.15775342444613058,-0.7204891484629723,18,9
ACRC,-0.7428980681627896,0.16775665296684775,-1.8746048720654995,18,9
ACRV1,-0.38267300730266035,0.15964747478360888,-0.881312979368787,18,9
ACSBG1,0.29329219623797903,0.15843910842072959,0.9319539334437672,18,9
ACSBG2,-0.6598792819589312,0.16542751550842033,-2.0219299867343654,18,9
ACSF2,-0.5385471354939845,0.16251936251622315,-1.176122041459375,18,9
ACSF3,-0.3556024451087557,0.15924776415259415,-1.2042047116601067,18,9
ACSL1,-0.8072168648271713,0.16975068351047579,-2.395812536587896,18,9
ACSL3,-0.6114614698159656,0.16419640475463765,-1.6151043009362676,18,9
ACSL4,-0.229184298738398,0.15776921102901187,-0.7256731785135462,18,9
ACSL5,-0.23358961263935304,0.1578099843159077,-0.675292300956114,18,9
ACSL6,-0.10287814665267155,0.15693038043442142,-0.33807061311562236,18,9
ACSM1,-1.617277606941698,0.20903043933154897,-4.306312024501573,18,9
ACSM2A,-1.157870152146123,0.18353196795786536,-2.9687874351393786,18,9
ACSM2B,-1.4298851355449014,0.19761013219029286,-3.3572639338759807,18,9
ACSM3,-0.31340495574950245,0.1586831554990146,-1.0776743403937346,18,9
ACSM4,-0.7789112467524516,0.16885275677959682,-2.4789864917351263,18,9
ACSM5,-0.7420864122456646,0.1677325470380405,-2.0285786909817505,18,9
ACSM6,-0.3730389051550705,0.1595018626684335,-1.2046087527447504,18,9
ACSS1,-0.6885634460264839,0.16620109455732496,-1.9697212919724532,18,9
ACSS2,-0.9562848655583002,0.17500831705516476,-2.914220043077174,18,9
ACSS3,-0.46814370099100894,0.1611018726687988,-1.3376171652514977,18,9
ACTA1,0.34123355614108264,0.15904750896998143,0.9831161905388752,18,9
ACTA2,-0.4319947379507549,0.16045109124559045,-1.3827542772496022,18,9
ACTA2-AS1,-0.6538063168137753,0.16526795617135953,-1.8954352848789395,18,9
ACTB,0.46876691453764807,0.16111355057655058,1.3068939410242013,18,9
ACTBL2,-0.6084584695297179,0.16412313635609657,-1.8799692701666444,18,9
ACTC1,0.08376711131486377,0.15685904075200838,0.25386157745232696,18,9
ACTG1,0.12373659595126443,0.15702491707679975,0.3040048735003227,18,9
ACTG1P17,-0.47874209961733516,0.16130258213216792,-1.3740615623909225,18,9
ACTG1P20,-0.6805991446820727,0.16598300608808703,-1.9984475775574975,18,9
ACTG1P4,-0.7417401855002305,0.16772227222896596,-1.993538047463601,18,9
ACTG2,-0.24342557012934002,0.1579038223371035,-0.8515932196197697,18,9
ACTL10,-0.33881617704758527,0.15901463020983045,-0.9546620771885912,18,9
ACTL6A,-0.7214983490794716,0.1671298995277357,-1.6344015468772999,18,9
ACTL6B,0.13010182633612455,0.15705723187756754,0.39336862273602335,18,9
ACTL7A,-0.15238405715928427,0.15718312019077413,-0.37328162082975314,18,9
ACTL7B,0.2580077912368546,0.15805006258002602,0.4406184012170633,18,9
ACTL8,0.010680193087848826,0.1567209835037355,0.0326793305410531,18,9
ACTL9,0.4676475388169413,0.1610925865844785,1.2954602323896944,18,9
ACTN1,-1.1110054184188851,0.18140536296837007,-2.4905838780640552,18,9
ACTN1-AS1,-0.9953846929198459,0.17653451591123034,-2.1782069297727613,18,9
ACTN2,-0.33220854166117764,0.15892595247630056,-1.1064060894691137,18,9
ACTN3,0.0988113522629232,0.1569139758399682,0.2988695467608471,18,9
ACTN4,-1.287434204659568,0.18986843879979592,-3.0042939727796636,18,9
ACTR10,-0.07670045511531592,0.15683636136954557,-0.20428355944718168,18,9
ACTR1A,-0.6311103896602633,0.16468470865199022,-1.7986297845342447,18,9
ACTR1B,-0.3914499330690913,0.15978336317524355,-1.170058630862779,18,9
ACTR2,-0.14250220632991722,0.15712483974942554,-0.4065383794832407,18,9
ACTR3,0.13138254230782184,0.15706392962171298,0.40763260080930674,18,9
ACTR3B,-0.7379656218114445,0.16761056735275867,-1.915630014651208,18,9
ACTR3BP2,-0.3498174950017039,0.15916614776943297,-0.6228460430257913,18,9
ACTR3BP5,-0.46815503279608606,0.16110208486789374,-0.8817265330245476,18,9
ACTR3C,-1.303815517051393,0.19071740022332748,-2.549633882831889,18,9
ACTR5,-0.49527901381328016,0.16162472820372473,-1.460814673119275,18,9
ACTR6,0.3995376692209618,0.159911309155778,1.0452374872836896,18,9
ACTR8,-0.878670846961445,0.1721599513192465,-1.9468899521088572,18,9
ACTRT1,0.11094467049550862,0.15696487657147476,0.3005394652045259,18,9
ACTRT2,-0.01663653216652026,0.15672423765729818,-0.03852495376930398,18,9
ACTRT3,0.06152982490754589,0.1567944205603107,0.17487924197323323,18,9
ACVR1,-0.9109993853605007,0.17331709977579182,-2.5059897549468646,18,9
ACVR1B,-0.01765944531426695,0.1567249392934238,-0.02255409258295238,18,9
ACVR1C,0.0368279949714054,0.15674582819751992,0.11963093874138675,18,9
ACVR2A,-0.7317409759824386,0.16742759929188225,-1.7443718304586078,18,9
ACVR2B,-0.5845301987361302,0.16355221323793762,-1.0972747140856782,18,9
ACVR2B-AS1,0.0658471293699484,0.1568054190621729,0.1678358574682619,18,9
ACVRL1,-0.858362045418257,0.17145441019353994,-2.2004474651266737,18,9
ACY1,-0.008239826586010416,0.156720060068091,-0.012447717106319645,18,9
ACY3,-0.2807533962657381,0.15829515156354257,-0.7563272973219228,18,9
ACYP1,-0.6022745761387698,0.16397339547451031,-1.2864651776727984,18,9
ACYP2,-0.7658707757319003,0.1684498630756513,-1.4775732194180806,18,9
ADA,-1.0464761417605546,0.17862094847872875,-2.4384552827738464,18,9
ADAD1,-0.29205103500623464,0.1584245783142119,-0.8710636001340997,18,9
ADAD2,-0.03276239645628818,0.1567401696656788,-0.10009218404919329,18,9
ADAL,-0.31284236228925283,0.15867610904610205,-0.9745591732341881,18,9
ADAM10,-0.46025816521916835,0.16095545374626594,-1.3141081639892631,18,9
ADAM11,0.02927956352818393,0.15673584803005566,0.09077906294857474,18,9
ADAM12,-0.7145507713447902,0.16693035826983635,-1.1592078008285283,18,9
ADAM15,-0.3543900673238095,0.15923054856960311,-0.9375409399960919,18,9
ADAM17,-1.0516499574483271,0.178838054833269,-3.0433894550991045,18,9
ADAM18,0.3498831814466889,0.15916706698643276,0.9829167262205791,18,9
ADAM19,-0.6343219213504958,0.16476598817136334,-1.9118072312754526,18,9
ADAM1A,-0.2556246949843816,0.1580255818669648,-0.46939882138037614,18,9
ADAM2,0.5123391168726649,0.16196852958680488,1.2015724975324429,18,9
ADAM20,-0.21816727249903062,0.15767064134904096,-0.602094998510577,18,9
ADAM20P1,-0.5348712230474404,0.16244044667813293,-1.5530214877807667,18,9
ADAM21,-0.19075538226769265,0.1574464544905295,-0.4723942264292553,18,9
ADAM21P1,-0.23045554623111034,0.15778089734902123,-0.5190758114895375,18,9
ADAM22,-0.4785713075406298,0.1612993121012706,-1.4928753804010464,18,9
ADAM23,-0.6059783096884759,0.1640628964095057,-1.9602194883197739,18,9
ADAM28,-0.4270320944777211,0.16036583036752822,-1.0449292331079514,18,9
ADAM29,-0.1463723405306775,0.1571471994146962,-0.4293763170937126,18,9
ADAM30,-0.20542794132506523,0.15756271495478874,-0.5630179103031496,18,9
ADAM32,-0.4829825940932939,0.16138414589718938,-1.5013254596699794,18,9
ADAM33,-0.4552149358934766,0.16086311493045768,-1.2634111394107954,18,9
ADAM3A,0.29211829522913185,0.15842536414139913,0.8329541555373008,18,9
ADAM5,0.2608915885734933,0.15807999059301567,0.6696520708755833,18,9
ADAM6,-0.12363306596928396,0.15702440487326694,-0.25772013555770756,18,9
ADAM7,-0.3662731249696344,0.15940182221474805,-1.346729359231257,18,9
ADAM8,0.10917892197309215,0.15695710291331177,0.3551601653274634,18,9
ADAM9,-0.2606210131917025,0.15807716842358904,-0.6013754197281829,18,9
ADAMDEC1,-0.18319773353955926,0.15738993036472826,-0.5513646091976487,18,9
ADAMTS1,-0.6740879235949255,0.16580659274797802,-2.1220574114951454,18,9
ADAMTS10,-0.5953151082490173,0.16380670373543843,-1.8804701587549095,18,9
ADAMTS12,-0.12484186168294066,0.1570304119818169,-0.37201336175966304,18,9
ADAMTS13,-0.288598875394881,0.15838448839083144,-0.8116427670128266,18,9
ADAMTS14,0.5920446432079163,0.1637290393642714,1.8463141780807804,18,9
ADAMTS15,0.5314651516715928,0.16236780632207382,1.5587849790513584,18,9
ADAMTS16,-0.6381312471318483,0.1648629319445686,-2.1050399127447816,18,9
ADAMTS17,0.32087294640165714,0.15877789112789725,0.9513912659649204,18,9
ADAMTS18,-0.43444497199258797,0.16049355084704045,-1.2624953101697747,18,9
ADAMTS19,-1.0313461729554323,0.17799220074264396,-2.746744387251608,18,9
ADAMTS19-AS1,-0.5298372892497712,0.16233325323483855,-1.4574683050999893,18,9
ADAMTS2,-0.6238219641401613,0.1645017790321214,-1.5180021898611038,18,9
ADAMTS20,0.15240168332220425,0.15718322763483647,0.5649634931034733,18,9
ADAMTS3,-0.6237522092553998,0.16450003854426748,-2.0131562340385356,18,9
ADAMTS4,-0.17092175166884205,0.15730298707711854,-0.40808726797242834,18,9
ADAMTS5,-0.2915126330428256,0.15841829447771885,-0.8217803326501194,18,9
ADAMTS6,-0.46083555088940087,0.16096609027251838,-1.1787713228963073,18,9
ADAMTS7,-0.23818661099094712,0.15785335940635467,-0.8590842578912641,18,9
ADAMTS7P1,0.6465751953193988,0.16507989183729402,1.855078252094938,18,9
ADAMTS8,-0.44254190275163774,0.16063556888706843,-1.2784981497552295,18,9
ADAMTS9,-1.3010264526399318,0.19057209878262454,-3.209615582513937,18,9
ADAMTS9-AS1,-0.7250512708381068,0.1672326890801267,-2.0218960066563985,18,9
ADAMTS9-AS2,-1.5458365538342067,0.20451091519664796,-3.9804223596959614,18,9
ADAMTSL1,-0.4939094548174019,0.1615976331644081,-1.6430478752866557,18,9
ADAMTSL2,-0.6621793293305185,0.16548833145709996,-1.8595476039202818,18,9
ADAMTSL3,-0.9203005497909517,0.1736577642121582,-2.9490928293940906,18,9
ADAMTSL4,-0.7418557942984362,0.1677257025639309,-2.168752845083905,18,9
ADAMTSL4-AS1,-0.15938456437599874,0.1572267709604742,-0.45114415511191286,18,9
ADAMTSL5,0.23724853584949704,0.15784443952850225,0.738319871709531,18,9
ADAP1,-0.04039945273888938,0.15675134448887967,-0.11427337643589475,18,9
ADAP2,-0.7317391978132978,0.1674275472455766,-2.1608683287653117,18,9
ADAR,-1.004015081417987,0.17687962784754296,-2.005000219809083,18,9
ADARB1,-0.44648651876671847,0.16070570640205611,-1.0867474738716343,18,9
ADARB2,0.23408765046174587,0.15781464273522164,0.6756540132790221,18,9
ADARB2-AS1,-0.3485028528083108,0.15914778694155826,-0.6274637145059063,18,9
ADAT1,-0.5889440154766042,0.16365580324056175,-1.4007276326356228,18,9
ADAT2,-0.13099830252818576,0.15706191327855296,-0.30460412018134164,18,9
ADAT3,-0.29426739281340314,0.15845056814271158,-0.7392588766655774,18,9
ADCK1,-1.2324898320426154,0.18709932589501635,-3.173604411361002,18,9
ADCK2,-1.001569955877807,0.17678154970358909,-2.3745237830496255,18,9
ADCK3,-0.506992240413034,0.1618595248100282,-1.4822733029405253,18,9
ADCK4,-0.586539794106229,0.1635992807746512,-1.7814927763815724,18,9
ADCK5,-0.07627092971994796,0.15683504726765454,-0.23906794509080598,18,9
ADCY1,-0.5269220546168328,0.16227163920608012,-0.740374616496994,18,9
ADCY10,-0.3504611870076237,0.1591751630452235,-1.2117877144323081,18,9
ADCY10P1,-0.5331530927877032,0.1624037465802295,-1.9043076559440664,18,9
ADCY2,-0.12076166559085776,0.1570103697707732,-0.29709514259040226,18,9
ADCY3,-0.7832620464472176,0.1689886908413413,-2.308280993510591,18,9
ADCY4,-0.8965573136831878,0.17279500250762392,-2.813523153716676,18,9
ADCY5,-0.3509955094763384,0.15918265912669874,-0.882963451838533,18,9
ADCY6,-0.4188971001510804,0.1602281977835473,-0.9057349729222013,18,9
ADCY7,-0.08924206501317031,0.15687798509660394,-0.2334582338919562,18,9
ADCY8,0.12192217959884445,0.1570160025308103,0.46160924002627635,18,9
ADCY9,-0.30601283151958014,0.15859157923434025,-0.9263982056463069,18,9
ADCYAP1,-0.10364876981796471,0.1569335635229432,-0.3055489181433453,18,9
ADCYAP1R1,-0.019119657700442085,0.1567260133994593,-0.07424897353070747,18,9
ADD1,-1.0093172379108049,0.17709312790812556,-2.042140965611967,18,9
ADD2,0.39146376686676376,0.15978357978863797,1.178106110132937,18,9
ADD3,-0.5784346240123768,0.16341043445837444,-1.6346960459359865,18,9
ADD3-AS1,-0.7030583877313548,0.16660452410443585,-2.3300066392451075,18,9
ADGB,-0.33531810713484167,0.1589674668326975,-1.3609833118107542,18,9
ADGRA1,0.7341480738586529,0.16749817006025502,2.383387785175623,18,9
ADGRA1-AS1,-0.17207613457525592,0.15731090609505488,-0.30803843444877566,18,9
ADGRA2,-0.6226428176710204,0.1644723837411938,-1.6153650646327309,18,9
ADGRA3,-0.7950263511031721,0.16936004015221612,-2.2884632586242226,18,9
